"ID","Site.Type","Site.Name","Lat","Long","Seagrass.Unveg","Date","Time","Depth","Distance","Data.Collector","Q.PA","Phylum","genus.species","Genus","Species","Length","Abundance","Notes","Participant.List","Contact.Email","site.paired","family","trophic.group","trophic.group.simple"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",25,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",24,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",11,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",21,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",18,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",14,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",21,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",11,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",10,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",10,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",12,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",14,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",12,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",9,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",22,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",11,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",19,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Athropoda","Carcinus_maenas","Carcinus","Carcinus maenas",10,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Acanthaluteres_spilomelanurus","Acanthaluteres","spilomelanurus",72,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Monacanthidae","herbivore.benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",31,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",22,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",31,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",21,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",25,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",24,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",26,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",25,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",25,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",23,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",21,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",19,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",26,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",34,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",21,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",27,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",18,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",19,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",20,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",15,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",24,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",29,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",21,26,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Heteroclinus_perspicillatus","Heteroclinus","Heteroclinus perspicillatus",82,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Clinidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Heteroclinus_perspicillatus","Heteroclinus","Heteroclinus perspicillatus",54,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Clinidae","benthic.invertivore","carnivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Sepioteuthis_Sepioteuthis australis","Sepioteuthis","Sepioteuthis australis",15,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point",NA,NA,NA
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Girella_zebra","Girella","Girella zebra",41,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Girellidae","herbivore","herbivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Girella_zebra","Girella","Girella zebra",37,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Girellidae","herbivore","herbivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Girella_zebra","Girella","Girella zebra",38,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Girellidae","herbivore","herbivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Girella_zebra","Girella","Girella zebra",28,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Girellidae","herbivore","herbivore"
"Edwards Point_Seagrass_20170224","Edwards Point_Seagrass","Edwards Point",-38.193552,144.711297,"vegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Girella_zebra","Girella","Girella zebra",24,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Girellidae","herbivore","herbivore"
"Edwards Point_Unveg_20170224","Edwards Point_Unveg","Edwards Point",-38.193552,144.711297,"unvegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",18,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Unveg_20170224","Edwards Point_Unveg","Edwards Point",-38.193552,144.711297,"unvegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",23,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Unveg_20170224","Edwards Point_Unveg","Edwards Point",-38.193552,144.711297,"unvegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",25,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Unveg_20170224","Edwards Point_Unveg","Edwards Point",-38.193552,144.711297,"unvegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",21,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Unveg_20170224","Edwards Point_Unveg","Edwards Point",-38.193552,144.711297,"unvegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",19,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Unveg_20170224","Edwards Point_Unveg","Edwards Point",-38.193552,144.711297,"unvegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",22,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
"Edwards Point_Unveg_20170224","Edwards Point_Unveg","Edwards Point",-38.193552,144.711297,"unvegetated",20170224,"1420","1.3m","20m","Holger Janes","Q","Chordata","Tetractenos_glaber","Tetractenos","Tetractenos glaber",17,1,"","Holger, Songlin","hjanes@deakin.edu.au","Edwards Point","Tetraodontidae","benthic.invertivore","carnivore"
