Site.Name,Lat,Long,habitat,Date,Time,Depth,Distance,width.transect,area,volume,Q.PA,phylum,family,Genus,Species,Length,Abundance,Country,SPECIES_NAME,cpua,A,B,biomass,biomass.area,biomass.vol
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,25,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.3895275280746643,0.0019476376403733215,2.9963656005743407e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,24,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.34717067356584963,0.001735853367829248,2.670543642814228e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,26,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.4350830573598251,0.0021754152867991257,3.3467927489217315e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,25,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.3895275280746643,0.0019476376403733215,2.9963656005743407e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,25,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.3895275280746643,0.0019476376403733215,2.9963656005743407e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,23,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.30790718834538205,0.0015395359417269103,2.3685168334260157e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,21,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.23823509648657024,0.001191175482432851,1.8325776652813094e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,19,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.17965217733369446,8.982608866684723e-4,1.3819398256438035e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,26,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.4350830573598251,0.0021754152867991257,3.3467927489217315e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,34,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.9270814182338317,0.004635407091169158,7.131395524875629e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,21,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.23823509648657024,0.001191175482432851,1.8325776652813094e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,27,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.4839418109764051,0.0024197090548820255,3.722629315203116e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,18,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.15424666925140662,7.712333462570331e-4,1.1865128403954355e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,19,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.17965217733369446,8.982608866684723e-4,1.3819398256438035e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,20,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.207611744727562,0.00103805872363781,1.597013420981246e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,15,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.09224114408276961,4.6120572041384806e-4,7.0954726217515086e-6
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,24,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.34717067356584963,0.001735853367829248,2.670543642814228e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,29,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.5919836123521568,0.002959918061760784,4.5537200950165905e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,21,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.23823509648657024,0.001191175482432851,1.8325776652813094e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Clinidae,Heteroclinus,perspicillatus,82,1,Australia (VIC),Heteroclinus perspicillatus,0.005,0.0168,2.775,5.769560371638725,0.028847801858193627,4.4381233627990195e-4
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Clinidae,Heteroclinus,perspicillatus,54,1,Australia (VIC),Heteroclinus perspicillatus,0.005,0.0168,2.775,1.8100974861603711,0.009050487430801855,1.392382681661824e-4
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Mollusca,Loliginidae,Sepioteuthis,australis,15,1,Australia (VIC),Sepioteuthis australis,0.005,NaN,NaN,NaN,NaN,NaN
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Kyphosidae,Girella,zebra,41,1,Australia (VIC),Girella zebra,0.005,0.0163,3.022,1.1588318401707838,0.005794159200853919,8.914091078236799e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Kyphosidae,Girella,zebra,37,1,Australia (VIC),Girella zebra,0.005,0.0163,3.022,0.8497539940207631,0.004248769970103815,6.536569184775101e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Kyphosidae,Girella,zebra,38,1,Australia (VIC),Girella zebra,0.005,0.0163,3.022,0.9210721127229643,0.004605360563614822,7.085170097868957e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Kyphosidae,Girella,zebra,28,1,Australia (VIC),Girella zebra,0.005,0.0163,3.022,0.36601524536411484,0.0018300762268205742,2.815501887416268e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170224,1420,130,20,10,200,13000,Q,Chordata,Kyphosidae,Girella,zebra,24,1,Australia (VIC),Girella zebra,0.005,0.0163,3.022,0.22971321327557,0.00114856606637785,1.7670247175043845e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,18,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.15424666925140662,7.712333462570331e-4,1.1865128403954355e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,23,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.30790718834538205,0.0015395359417269103,2.3685168334260157e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,25,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.3895275280746643,0.0019476376403733215,2.9963656005743407e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,21,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.23823509648657024,0.001191175482432851,1.8325776652813094e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,19,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.17965217733369446,8.982608866684723e-4,1.3819398256438035e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,22,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.271630973641405,0.0013581548682070248,2.0894690280108074e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,17,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.13128444988428534,6.564222494214267e-4,1.0098803837252717e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170224,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,21,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.23823509648657024,0.001191175482432851,1.8325776652813094e-5
Edwards Point,-38.19355,144.7113,Seagrass,20170225,1420,130,20,10,200,13000,Q,Chordata,Syngnathidae,Stigmatopora,argus,55,1,Australia (VIC),Stigmatopora argus,0.005,2e-4,2.749,0.021691372332634094,1.0845686166317047e-4,1.668567102510315e-6
Edwards Point,-38.19355,144.7113,Seagrass,20170225,1420,130,20,10,200,13000,Q,Chordata,Syngnathidae,Stigmatopora,argus,75,1,Australia (VIC),Stigmatopora argus,0.005,2e-4,2.749,0.05088308199694053,2.544154099847026e-4,3.9140832305338864e-6
Edwards Point,-38.19355,144.7113,Seagrass,20170225,1420,130,20,10,200,13000,Q,Chordata,Syngnathidae,Stigmatopora,argus,58,1,Australia (VIC),Stigmatopora argus,0.005,2e-4,2.749,0.025101146011330275,1.2550573005665138e-4,1.9308573854869443e-6
Edwards Point,-38.19355,144.7113,Seagrass,20170225,1420,130,20,10,200,13000,Q,Chordata,Tetrarogidae,Gymnapistes,marmoratus,134,1,Australia (VIC),Gymnapistes marmoratus,0.005,0.02445,3,58.8292428,0.294146214,0.00452532636923077
Edwards Point,-38.19355,144.7113,Seagrass,20170225,1420,130,20,10,200,13000,Q,Arthropoda,Cancridae,Carcinus,maenas,22,1,Australia (VIC),Carcinus maenas,0.005,0.24045,3.08,2.7270094212559712,0.013635047106279856,2.0976995548122856e-4
Edwards Point,-38.19355,144.7113,Seagrass,20170225,1420,130,20,10,200,13000,Q,Mollusca,Loliginidae,Sepioteuthis,australis,28,1,Australia (VIC),Sepioteuthis australis,0.005,NaN,NaN,NaN,NaN,NaN
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Chordata,Atherinidae,Atherinosoma,microstoma,36,1,Australia (VIC),Atherinosoma microstoma,0.005,0.01,3.04,0.4910883169453645,0.0024554415847268226,3.777602438041265e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Chordata,Atherinidae,Atherinosoma,microstoma,40,1,Australia (VIC),Atherinosoma microstoma,0.005,0.01,3.04,0.6764915459592835,0.0033824577297964175,5.203781122763719e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,NA,Rhombosoleidae,Rhombosolea,tapirina,63,1,Australia (VIC),Rhombosolea tapirina,0.005,0.039,2.64,5.0271709943346945,0.025135854971673473,3.867054611026688e-4
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,NA,Rhombosoleidae,Rhombosolea,tapirina,60,1,Australia (VIC),Rhombosolea tapirina,0.005,0.039,2.64,4.419609597846659,0.022098047989233295,3.399699690651276e-4
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,NA,Rhombosoleidae,Rhombosolea,tapirina,54,1,Australia (VIC),Rhombosolea tapirina,0.005,0.039,2.64,3.3464484007623394,0.016732242003811695,2.5741910775094916e-4
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Chordata,Gobiidae,Nesogobius,maccullochi,31,1,Australia (VIC),Nesogobius maccullochi,0.005,0.013,2.882,0.3388814166453393,0.0016944070832266964,2.6067801280410712e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Chordata,Gobiidae,Nesogobius,maccullochi,42,1,Australia (VIC),Nesogobius maccullochi,0.005,0.013,2.882,0.8131072009524682,0.004065536004762341,6.254670776557448e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Chordata,Gobiidae,Nesogobius,maccullochi,38,1,Australia (VIC),Nesogobius maccullochi,0.005,0.013,2.882,0.6093680470904341,0.0030468402354521707,4.687446516080262e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Chordata,Gobiidae,Nesogobius,maccullochi,32,1,Australia (VIC),Nesogobius maccullochi,0.005,0.013,2.882,0.3713518482901234,0.001856759241450617,2.8565526791547953e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Chordata,Gobiidae,Nesogobius,maccullochi,30,1,Australia (VIC),Nesogobius maccullochi,0.005,0.013,2.882,0.30832362855833517,0.0015416181427916759,2.3717202196795013e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Chordata,Gobiidae,Nesogobius,maccullochi,42,1,Australia (VIC),Nesogobius maccullochi,0.005,0.013,2.882,0.8131072009524682,0.004065536004762341,6.254670776557448e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Arthropoda,Cancridae,Carcinus,maenas,17,1,Australia (VIC),Carcinus maenas,0.005,0.24045,3.08,1.2325582679113178,0.006162791339556589,9.481217445471676e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Arthropoda,Cancridae,Carcinus,maenas,19,1,Australia (VIC),Carcinus maenas,0.005,0.24045,3.08,1.7361445139780416,0.008680722569890208,1.335495779983109e-4
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Arthropoda,Cancridae,Carcinus,maenas,14,1,Australia (VIC),Carcinus maenas,0.005,0.24045,3.08,0.6777962025304394,0.0033889810126521967,5.213816942541841e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Arthropoda,Cancridae,Carcinus,maenas,22,1,Australia (VIC),Carcinus maenas,0.005,0.24045,3.08,2.7270094212559712,0.013635047106279856,2.0976995548122856e-4
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Arthropoda,Cancridae,Carcinus,maenas,23,1,Australia (VIC),Carcinus maenas,0.005,0.24045,3.08,3.127134179027624,0.01563567089513812,2.4054878300212493e-4
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Chordata,Syngnathidae,Stigmatopora,argus,152,1,Australia (VIC),Stigmatopora argus,0.005,2e-4,2.749,0.3547464179979046,0.0017737320899895229,2.7288185999838812e-5
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,14,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.075932621026689,3.79663105133445e-4,5.840970848206846e-6
Edwards Point,-38.19355,144.7113,Unvegetated,20170225,1420,130,20,10,200,13000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,22,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.271630973641405,0.0013581548682070248,2.0894690280108074e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,129,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,39.83000064626773,0.19915000323133863,0.0033191667205223108
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,130,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,40.70685815964086,0.2035342907982043,0.0033922381799700715
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,25,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.3895275280746643,0.0019476376403733215,3.2460627339555355e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,20,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.207611744727562,0.00103805872363781,1.7300978727296833e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,24,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.34717067356584963,0.001735853367829248,2.8930889463820803e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,19,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.17965217733369446,8.982608866684723e-4,1.4971014777807871e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,37,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,1.1767282838403097,0.005883641419201549,9.806069032002581e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,24,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.34717067356584963,0.001735853367829248,2.8930889463820803e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,26,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.4350830573598251,0.0021754152867991257,3.6256921446652094e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,27,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.4839418109764051,0.0024197090548820255,4.032848424803376e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,25,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.3895275280746643,0.0019476376403733215,3.2460627339555355e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,33,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.8522296522789055,0.004261148261394527,7.101913768990878e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,35,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,1.0060491894134846,0.005030245947067424,8.383743245112372e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,28,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.5362076167716894,0.002681038083858447,4.4683968064307446e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,24,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.34717067356584963,0.001735853367829248,2.8930889463820803e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,32,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.7813943546989534,0.003906971773494767,6.511619622491277e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,26,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.4350830573598251,0.0021754152867991257,3.6256921446652094e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,22,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.271630973641405,0.0013581548682070248,2.2635914470117082e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,21,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.23823509648657024,0.001191175482432851,1.9852924707214188e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,24,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.34717067356584963,0.001735853367829248,2.8930889463820803e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,28,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.5362076167716894,0.002681038083858447,4.4683968064307446e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,22,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.271630973641405,0.0013581548682070248,2.2635914470117082e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,23,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.30790718834538205,0.0015395359417269103,2.565893236211517e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,25,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.3895275280746643,0.0019476376403733215,3.2460627339555355e-5
St. Leonards,-38.18015,144.7156,Seagrass,20170224,1045,120,20,10,200,12000,Q,Chordata,Tetraodontidae,Tetractenos,glaber,23,1,Australia (VIC),Tetractenos glaber,0.005,0.0294,2.82,0.30790718834538205,0.0015395359417269103,2.565893236211517e-5
