Country,habitat,sciName,Genus,family,length,biomass,abun,Site,rate,basin,coast,meanLat,meanLong,chlomax,chlomean,chlomin,chlorange,cloudmax,cloudmean,cloudmin,parmax,parmean,salinity,sstmax,sstmean,sstmin,sstrange,act,food,asp,tl,feed,troph,watercol,clim,body,snoutx,snouty,name
USA (FL),Unvegetated,Mugil curema,Mugil,Mugilidae,NA,NA,NA,FL,0.5047440607258257,Atlantic,West,27.536026,-80.348148,3.50299990177155,1.97400003671646,0.906000018119812,2.59700000286102,0.755500018596649,0.571000009775162,0.450000002980232,54.3500003814697,41.4449996948242,36.1450004577637,30.8994998931885,25.5809993743896,21.0495004653931,9.84999990463257,active,2.42,1.90961,549,variable,omnivore,demersal,tropical,fusiform / normal,38,212,Mugicure
USA (FL),Unvegetated,Ariopsis felis,Ariopsis,Ariidae,NA,NA,NA,FL,0.5047440607258257,Atlantic,West,27.536026,-80.348148,3.50299990177155,1.97400003671646,0.906000018119812,2.59700000286102,0.755500018596649,0.571000009775162,0.450000002980232,54.3500003814697,41.4449996948242,36.1450004577637,30.8994998931885,25.5809993743896,21.0495004653931,9.84999990463257,active,4.5,1.87561,579,hunting macrofauna (predator),omnivore,benthic,tropical,elongated,nan,nan,Ariofeli
USA (FL),Unvegetated,Mugil cephalus,Mugil,Mugilidae,NA,NA,NA,FL,0.5047440607258257,Atlantic,West,27.536026,-80.348148,3.50299990177155,1.97400003671646,0.906000018119812,2.59700000286102,0.755500018596649,0.571000009775162,0.450000002980232,54.3500003814697,41.4449996948242,36.1450004577637,30.8994998931885,25.5809993743896,21.0495004653931,9.84999990463257,active,2.48,2.279495,598,browsing on substrate,omnivore,demersal,tropical,fusiform / normal,15,135,Mugiceph
USA (FL),Unvegetated,Sphoeroides nephelus,Sphoeroides,Tetraodontidae,NA,NA,NA,FL,0.5047440607258257,Atlantic,West,27.536026,-80.348148,3.50299990177155,1.97400003671646,0.906000018119812,2.59700000286102,0.755500018596649,0.571000009775162,0.450000002980232,54.3500003814697,41.4449996948242,36.1450004577637,30.8994998931885,25.5809993743896,21.0495004653931,9.84999990463257,active,3.5,nan,nan,hunting macrofauna (predator),benthic invertivore,benthic,tropical,short and / or deep,nan,nan,Sphoneph
Norway,Seagrass,Pollachius virens,Pollachius,Gadidae,41.5,0.7176490928479036,24.666666666666668,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,ambush,3.61,1.849075,589,hunting macrofauna (predator),higher carnivore;planktivore,demersal,polar;temperate,fusiform / normal,21,97,Pollvire
Norway,Seagrass,Pomatoschistus sp.,Pomatoschistus,Gobiidae,37,0.7470936500710407,4.5,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,ambush,,,,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;tropical,elongated;fusiform / normal,,,Pomasp
Norway,Unvegetated,Pollachius virens,Pollachius,Gadidae,58,1.8831042764339596,3,Norway,5.714641352272767e-4,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,ambush,3.61,1.849075,589,hunting macrofauna (predator),higher carnivore;planktivore,demersal,polar;temperate,fusiform / normal,21,97,Pollvire
Norway,Unvegetated,Pleuronectes platessa,Pleuronectes,Pleuronectidae,38.333333333333336,0.6417479343236168,7.666666666666667,Norway,5.714641352272767e-4,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,ambush,3.23,1.39958,599,hunting macrofauna (predator),benthic invertivore,benthic,polar,short and / or deep,613,200,Pleuplat
Norway,Seagrass,Carcinus maenas,Carcinus,Carcinidae,NA,NA,NA,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,active,,,,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;tropical,crab,,,Carcmaen
Norway,Seagrass,Gadus morhua,Gadus,Gadidae,49,0.9644848585604877,1,Norway,0,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,ambush,4.29,1.29725,576,hunting macrofauna (predator),benthic invertivore;higher carnivore,demersal,temperate,fusiform / normal,33,122,Gadumorh
Norway,Unvegetated,Carcinus maenas,Carcinus,Carcinidae,38,14.681088578371678,1,Norway,5.714641352272767e-4,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,active,,,,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;tropical,crab,,,Carcmaen
Norway,Unvegetated,Salmo trutta trutta,Salmo,Salmonidae,NA,NA,NA,Norway,5.714641352272767e-4,Atlantic,East,67.214334,15.007534,3.77162499725819,1.75587499141693,1.04237500578165,2.72924998030066,0.822374992072582,0.763125009834766,0.693624995648861,40.1881237030029,29.1772499084473,32.1760001182556,14.1624999046326,7.18950003385544,2.4352500140667,11.7272499799728,active,,,,hunting macrofauna (predator),higher carnivore;planktivore,pelagic non-site attached,temperate,fusiform / normal,,,Salmtrut
Mexico (ICML2),Unvegetated,Caranx ruber,Caranx,Carangidae,NA,NA,NA,Yuca1,0.0011373593738411107,Atlantic,West,19.82714,-87.45461,1.20440004169941,0.946800005435944,0.743399977684021,0.460999985039234,0.738999998569489,0.57039999961853,0.451200008392334,53.1200004577637,43.4004005432129,36.1898002624512,30.231799697876,28.1341999053955,26.340599822998,3.89119997024536,active,3.81,4.22826,622,hunting macrofauna (predator),benthic invertivore;higher carnivore;planktivore,pelagic non-site attached,tropical,fusiform / normal,nan,nan,Cararube
Mexico (ICML2),Unvegetated,Eucinostomus melanopterus,Eucinostomus,Gerreidae,NA,NA,NA,Yuca1,0.0011373593738411107,Atlantic,West,19.82714,-87.45461,1.20440004169941,0.946800005435944,0.743399977684021,0.460999985039234,0.738999998569489,0.57039999961853,0.451200008392334,53.1200004577637,43.4004005432129,36.1898002624512,30.231799697876,28.1341999053955,26.340599822998,3.89119997024536,active,3.39,2.60386,549,hunting macrofauna (predator),benthic invertivore,demersal,tropical,fusiform / normal,nan,nan,Eucimela
Mexico (ICML2),Unvegetated,Lactophrys trigonus,Lactophrys,Ostraciidae,NA,NA,NA,Yuca1,0.0011373593738411107,Atlantic,West,19.82714,-87.45461,1.20440004169941,0.946800005435944,0.743399977684021,0.460999985039234,0.738999998569489,0.57039999961853,0.451200008392334,53.1200004577637,43.4004005432129,36.1898002624512,30.231799697876,28.1341999053955,26.340599822998,3.89119997024536,active,nan,1.2715,568,variable,benthic invertivore,demersal,tropical,short and / or deep,nan,nan,Lacttrig.1
Mexico (ICML2),Unvegetated,Caranx bartholomaei,Caranx,Carangidae,NA,NA,NA,Yuca1,0.0011373593738411107,Atlantic,West,19.82714,-87.45461,1.20440004169941,0.946800005435944,0.743399977684021,0.460999985039234,0.738999998569489,0.57039999961853,0.451200008392334,53.1200004577637,43.4004005432129,36.1898002624512,30.231799697876,28.1341999053955,26.340599822998,3.89119997024536,active,,,,hunting macrofauna (predator),benthic invertivore;higher carnivore;planktivore,pelagic non-site attached,tropical,fusiform / normal;short and / or deep,,,Carabart
Mexico (ICML2),Unvegetated,Halichoeres bivittatus,Halichoeres,Labridae,NA,NA,NA,Yuca1,0.0011373593738411107,Atlantic,West,19.82714,-87.45461,1.20440004169941,0.946800005435944,0.743399977684021,0.460999985039234,0.738999998569489,0.57039999961853,0.451200008392334,53.1200004577637,43.4004005432129,36.1898002624512,30.231799697876,28.1341999053955,26.340599822998,3.89119997024536,active,3.5,1.09974,528,hunting macrofauna (predator),benthic invertivore;cleaner;higher carnivore;scraping herbivore,benthic;demersal,tropical,fusiform / normal,nan,nan,Halibivi
Mexico (ICML2),Unvegetated,Sphyraena barracuda,Sphyraena,Sphyraenidae,NA,NA,NA,Yuca1,0.0011373593738411107,Atlantic,West,19.82714,-87.45461,1.20440004169941,0.946800005435944,0.743399977684021,0.460999985039234,0.738999998569489,0.57039999961853,0.451200008392334,53.1200004577637,43.4004005432129,36.1898002624512,30.231799697876,28.1341999053955,26.340599822998,3.89119997024536,active,4.5,2.45371,610.5,hunting macrofauna (predator),higher carnivore,demersal;pelagic non-site attached,tropical,elongated,15,106,Sphybarr
Mexico (ICML2),Seagrass,Lactophrys trigonus,Lactophrys,Ostraciidae,NA,NA,NA,Yuca1,0.007270413437255277,Atlantic,West,19.82714,-87.45461,1.20440004169941,0.946800005435944,0.743399977684021,0.460999985039234,0.738999998569489,0.57039999961853,0.451200008392334,53.1200004577637,43.4004005432129,36.1898002624512,30.231799697876,28.1341999053955,26.340599822998,3.89119997024536,active,nan,1.2715,568,variable,benthic invertivore,demersal,tropical,short and / or deep,nan,nan,Lacttrig.1
Mexico (ICML2),Seagrass,Caranx ruber,Caranx,Carangidae,NA,NA,NA,Yuca1,0.007270413437255277,Atlantic,West,19.82714,-87.45461,1.20440004169941,0.946800005435944,0.743399977684021,0.460999985039234,0.738999998569489,0.57039999961853,0.451200008392334,53.1200004577637,43.4004005432129,36.1898002624512,30.231799697876,28.1341999053955,26.340599822998,3.89119997024536,active,3.81,4.22826,622,hunting macrofauna (predator),benthic invertivore;higher carnivore;planktivore,pelagic non-site attached,tropical,fusiform / normal,nan,nan,Cararube
Mexico (ICML2),Seagrass,Halichoeres bivittatus,Halichoeres,Labridae,NA,NA,NA,Yuca1,0.007270413437255277,Atlantic,West,19.82714,-87.45461,1.20440004169941,0.946800005435944,0.743399977684021,0.460999985039234,0.738999998569489,0.57039999961853,0.451200008392334,53.1200004577637,43.4004005432129,36.1898002624512,30.231799697876,28.1341999053955,26.340599822998,3.89119997024536,active,3.5,1.09974,528,hunting macrofauna (predator),benthic invertivore;cleaner;higher carnivore;scraping herbivore,benthic;demersal,tropical,fusiform / normal,nan,nan,Halibivi
Mexico (ICML2),Seagrass,Sphyraena barracuda,Sphyraena,Sphyraenidae,NA,NA,NA,Yuca1,0.007270413437255277,Atlantic,West,19.82714,-87.45461,1.20440004169941,0.946800005435944,0.743399977684021,0.460999985039234,0.738999998569489,0.57039999961853,0.451200008392334,53.1200004577637,43.4004005432129,36.1898002624512,30.231799697876,28.1341999053955,26.340599822998,3.89119997024536,active,4.5,2.45371,610.5,hunting macrofauna (predator),higher carnivore,demersal;pelagic non-site attached,tropical,elongated,15,106,Sphybarr
Mexico (ICML2),Seagrass,Caranx bartholomaei,Caranx,Carangidae,NA,NA,NA,Yuca1,0.007270413437255277,Atlantic,West,19.82714,-87.45461,1.20440004169941,0.946800005435944,0.743399977684021,0.460999985039234,0.738999998569489,0.57039999961853,0.451200008392334,53.1200004577637,43.4004005432129,36.1898002624512,30.231799697876,28.1341999053955,26.340599822998,3.89119997024536,active,,,,hunting macrofauna (predator),benthic invertivore;higher carnivore;planktivore,pelagic non-site attached,tropical,fusiform / normal;short and / or deep,,,Carabart
Mexico (ICML2),Unvegetated,Sphoeroides testudineus,Sphoeroides,Tetraodontidae,NA,NA,NA,Yuca1,0.0011373593738411107,Atlantic,West,19.82714,-87.45461,1.20440004169941,0.946800005435944,0.743399977684021,0.460999985039234,0.738999998569489,0.57039999961853,0.451200008392334,53.1200004577637,43.4004005432129,36.1898002624512,30.231799697876,28.1341999053955,26.340599822998,3.89119997024536,active,3.4,1.42214,586,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic;demersal;pelagic non-site attached,tropical,fusiform / normal,27,151,Sphotest
Mexico (ICML2),Seagrass,Diodon hystrix,Diodon,Diodontidae,NA,NA,NA,Yuca1,0.007270413437255277,Atlantic,West,19.82714,-87.45461,1.20440004169941,0.946800005435944,0.743399977684021,0.460999985039234,0.738999998569489,0.57039999961853,0.451200008392334,53.1200004577637,43.4004005432129,36.1898002624512,30.231799697876,28.1341999053955,26.340599822998,3.89119997024536,active,3.61,1.53265,558,hunting macrofauna (predator);variable,benthic invertivore,benthic;demersal,tropical,short and / or deep,nan,nan,Diodhyst
Mexico (ICML2),Seagrass,Lutjanus analis,Lutjanus,Lutjanidae,NA,NA,NA,Yuca1,0.007270413437255277,Atlantic,West,19.82714,-87.45461,1.20440004169941,0.946800005435944,0.743399977684021,0.460999985039234,0.738999998569489,0.57039999961853,0.451200008392334,53.1200004577637,43.4004005432129,36.1898002624512,30.231799697876,28.1341999053955,26.340599822998,3.89119997024536,active,3.92,1.6903,575,hunting macrofauna (predator),benthic invertivore,demersal,tropical,fusiform / normal,nan,nan,Lutjanal
Mexico (ICML2),Seagrass,Eucinostomus melanopterus,Eucinostomus,Gerreidae,NA,NA,NA,Yuca1,0.007270413437255277,Atlantic,West,19.82714,-87.45461,1.20440004169941,0.946800005435944,0.743399977684021,0.460999985039234,0.738999998569489,0.57039999961853,0.451200008392334,53.1200004577637,43.4004005432129,36.1898002624512,30.231799697876,28.1341999053955,26.340599822998,3.89119997024536,active,3.39,2.60386,549,hunting macrofauna (predator),benthic invertivore,demersal,tropical,fusiform / normal,nan,nan,Eucimela
Mexico (ICML),Unvegetated,Halichoeres bivittatus,Halichoeres,Labridae,NA,NA,NA,Yuca2,0.0011661328149532933,Atlantic,West,20.834515,-86.876505,0.150000002235174,0.121750000864267,0.0945000015199184,0.0554999997839332,0.710500001907349,0.614999994635582,0.543999999761581,54.7119998931885,43.7742500305176,36.2080001831055,29.901750087738,27.9804997444153,26.236499786377,3.66525000333786,active,3.5,1.09974,528,hunting macrofauna (predator),benthic invertivore;cleaner;higher carnivore;scraping herbivore,benthic;demersal,tropical,fusiform / normal,nan,nan,Halibivi
Mexico (ICML),Unvegetated,Haemulon plumieri,Haemulon,Haemulidae,NA,NA,NA,Yuca2,0.0011661328149532933,Atlantic,West,20.834515,-86.876505,0.150000002235174,0.121750000864267,0.0945000015199184,0.0554999997839332,0.710500001907349,0.614999994635582,0.543999999761581,54.7119998931885,43.7742500305176,36.2080001831055,29.901750087738,27.9804997444153,26.236499786377,3.66525000333786,active,,,,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic;demersal,temperate;tropical,fusiform / normal;short and / or deep,,,Haemplum
Mexico (ICML),Unvegetated,Acanthurus coeruleus,Acanthurus,Acanthuridae,NA,NA,NA,Yuca2,0.0011661328149532933,Atlantic,West,20.834515,-86.876505,0.150000002235174,0.121750000864267,0.0945000015199184,0.0554999997839332,0.710500001907349,0.614999994635582,0.543999999761581,54.7119998931885,43.7742500305176,36.2080001831055,29.901750087738,27.9804997444153,26.236499786377,3.66525000333786,active,2,3.48929,514,browsing on substrate,browsing herbivore,demersal,tropical,short and / or deep,57,279,Acancoer
Mexico (ICML),Unvegetated,Thalassoma bifasciatum,Thalassoma,Labridae,NA,NA,NA,Yuca2,0.0011661328149532933,Atlantic,West,20.834515,-86.876505,0.150000002235174,0.121750000864267,0.0945000015199184,0.0554999997839332,0.710500001907349,0.614999994635582,0.543999999761581,54.7119998931885,43.7742500305176,36.2080001831055,29.901750087738,27.9804997444153,26.236499786377,3.66525000333786,active,3.49,nan,nan,selective plankton feeding,benthic invertivore,demersal,tropical,fusiform / normal,nan,nan,Thalbifa
Mexico (ICML),Unvegetated,Lutjanus apodus,Lutjanus,Lutjanidae,NA,NA,NA,Yuca2,0.0011661328149532933,Atlantic,West,20.834515,-86.876505,0.150000002235174,0.121750000864267,0.0945000015199184,0.0554999997839332,0.710500001907349,0.614999994635582,0.543999999761581,54.7119998931885,43.7742500305176,36.2080001831055,29.901750087738,27.9804997444153,26.236499786377,3.66525000333786,active,3.76,1.77557,566,hunting macrofauna (predator),benthic invertivore,demersal,tropical,fusiform / normal,nan,nan,Lutjapod
Mexico (ICML),Unvegetated,Caranx ruber,Caranx,Carangidae,NA,NA,NA,Yuca2,0.0011661328149532933,Atlantic,West,20.834515,-86.876505,0.150000002235174,0.121750000864267,0.0945000015199184,0.0554999997839332,0.710500001907349,0.614999994635582,0.543999999761581,54.7119998931885,43.7742500305176,36.2080001831055,29.901750087738,27.9804997444153,26.236499786377,3.66525000333786,active,3.81,4.22826,622,hunting macrofauna (predator),benthic invertivore;higher carnivore;planktivore,pelagic non-site attached,tropical,fusiform / normal,nan,nan,Cararube
Mexico (ICML),Unvegetated,Ocyurus chrysurus,Ocyurus,Lutjanidae,NA,NA,NA,Yuca2,0.0011661328149532933,Atlantic,West,20.834515,-86.876505,0.150000002235174,0.121750000864267,0.0945000015199184,0.0554999997839332,0.710500001907349,0.614999994635582,0.543999999761581,54.7119998931885,43.7742500305176,36.2080001831055,29.901750087738,27.9804997444153,26.236499786377,3.66525000333786,active,3.88,1.73696,586,hunting macrofauna (predator),benthic invertivore,demersal,tropical,fusiform / normal,29,198,Ocyuchry
