Site.Name,Lat,Long,habitat,Date,Time,Depth,Distance,Q.PA,Phylum,Genus,Species,Length,Abundance,Country,width.transect,width.seine,length.measured,SPECIES_NAME,phylum,family,eat.squid
Oso Bay,27.7074333,-97.32295,Seagrass,20160720,855,60,20,Q,Arthropoda,Callinectes,sapidus,32,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Arthropoda,Callinectes,sapidus,33,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160720,830,60,20,Q,Arthropoda,Callinectes,sapidus,33,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7074333,-97.32295,Seagrass,20160714,847,70,20,Q,Arthropoda,Callinectes,sapidus,34,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,34,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,34,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,34,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7074333,-97.3222833,Seagrass,20160707,930,90,20,Q,Arthropoda,Callinectes,sapidus,35,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7074333,-97.32295,Seagrass,20160714,847,70,20,Q,Arthropoda,Callinectes,sapidus,36,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,36,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,36,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV2,37.68154,-75.86672,Seagrass,20160622,1115,100,8.5,Q,Arthropoda,Callinectes,sapidus,36,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Arthropoda,Callinectes,sapidus,37,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,37,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Arthropoda,Callinectes,sapidus,38,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7074333,-97.3222833,Seagrass,20160707,930,90,20,Q,Arthropoda,Callinectes,sapidus,38,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
"UD Lewes, DE",38.472539,-75.9491,Unvegetated,20160621,1500,150,10,Q,Arthropoda,Callinectes,sapidus,40,1,USA (DE),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Arthropoda,Callinectes,sapidus,40,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7074333,-97.32295,Seagrass,20160720,855,60,20,Q,Arthropoda,Callinectes,sapidus,40,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,40,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,40,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV2,37.68154,-75.86672,Seagrass,20160622,1115,100,8.5,Q,Arthropoda,Callinectes,sapidus,40,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV2,37.68154,-75.86672,Seagrass,20160622,1115,100,8.5,Q,Arthropoda,Callinectes,sapidus,40,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160720,830,60,20,Q,Arthropoda,Callinectes,sapidus,41,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV2,37.68154,-75.86672,Seagrass,20160622,1115,100,8.5,Q,Arthropoda,Callinectes,sapidus,41,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160720,830,60,20,Q,Arthropoda,Callinectes,sapidus,45,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV2,37.68175,-75.86651,Unvegetated,20160622,1030,100,12.6,Q,Arthropoda,Callinectes,sapidus,45,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,46,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Arthropoda,Callinectes,sapidus,48,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV2,37.68154,-75.86672,Seagrass,20160622,1115,100,8.5,Q,Arthropoda,Callinectes,sapidus,48,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,49,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
"UD Lewes, DE",38.472539,-75.9491,Unvegetated,20160621,1500,150,10,Q,Arthropoda,Callinectes,sapidus,50,1,USA (DE),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Arthropoda,Callinectes,sapidus,50,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,50,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Arthropoda,Callinectes,sapidus,51,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Arthropoda,Callinectes,sapidus,51,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,51,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,51,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,52,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,52,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,53,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,54,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,54,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,55,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV2,37.68175,-75.86651,Unvegetated,20160622,1030,100,12.6,Q,Arthropoda,Callinectes,sapidus,56,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,58,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,59,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Arthropoda,Callinectes,sapidus,60,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,60,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,61,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,61,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Goodwin Island,37.215796,-76.392675,Seagrass,20160812,1000,50,20,Q,Arthropoda,Callinectes,sapidus,62.5,1,USA (VA),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,65,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Arthropoda,Callinectes,sapidus,68,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160816,1352,50,44.5,Q,Arthropoda,Callinectes,sapidus,70,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,70,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV3,37.68199,-75.86617,Unvegetated,20160623,1150,100,15,Q,Arthropoda,Callinectes,sapidus,70,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,71,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,71,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,72,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,75,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,76,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV2,37.68175,-75.86651,Unvegetated,20160622,1030,100,12.6,Q,Arthropoda,Callinectes,sapidus,78,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Arthropoda,Callinectes,sapidus,80,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV3,37.68199,-75.86617,Unvegetated,20160623,1150,100,15,Q,Arthropoda,Callinectes,sapidus,80,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68751,-75.86738,Unvegetated,20160621,1115,100,15,Q,Arthropoda,Callinectes,sapidus,81,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,82,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV3,37.68199,-75.86617,Unvegetated,20160623,1150,100,15,Q,Arthropoda,Callinectes,sapidus,82,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Goodwin Island,37.215796,-76.392675,Seagrass,20160812,1000,50,20,Q,Arthropoda,Callinectes,sapidus,83,1,USA (VA),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160720,830,60,20,Q,Arthropoda,Callinectes,sapidus,85,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV2,37.68154,-75.86672,Seagrass,20160622,1115,100,8.5,Q,Arthropoda,Callinectes,sapidus,85,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Arthropoda,Callinectes,sapidus,86,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV1,37.68882,-75.86724,Seagrass,20160621,1000,100,15,Q,Arthropoda,Callinectes,sapidus,91,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV3,37.68199,-75.86617,Unvegetated,20160623,1150,100,15,Q,Arthropoda,Callinectes,sapidus,91,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,92,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160714,803,70,20,Q,Arthropoda,Callinectes,sapidus,92,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160707,816,90,20,Q,Arthropoda,Callinectes,sapidus,94,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160714,803,70,20,Q,Arthropoda,Callinectes,sapidus,94,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
PungSAV3,37.68199,-75.86617,Unvegetated,20160623,1150,100,15,Q,Arthropoda,Callinectes,sapidus,96,1,USA (VA2),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69051,-76.62245,Unvegetated,20160815,1454,101,24.36,Q,Arthropoda,Callinectes,sapidus,97,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7073833,-97.3241167,Unvegetated,20160720,830,60,20,Q,Arthropoda,Callinectes,sapidus,101,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160815,1410,60,39,Q,Arthropoda,Callinectes,sapidus,105,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7074333,-97.32295,Seagrass,20160714,847,70,20,Q,Arthropoda,Callinectes,sapidus,112,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7074333,-97.32295,Seagrass,20160714,847,70,20,Q,Arthropoda,Callinectes,sapidus,125,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Arthropoda,Callinectes,sapidus,126,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160902,750,60,20,Q,Arthropoda,Callinectes,sapidus,127,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
NC,34.69099,-76.62199,Seagrass,20160817,1420,50,44,Q,Arthropoda,Callinectes,sapidus,131,1,USA (NC),7,7,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Oso Bay,27.7074333,-97.32295,Seagrass,20160714,847,70,20,Q,Arthropoda,Callinectes,sapidus,140,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Aransas Pass,27.8911167,-97.1116167,Seagrass,20160902,750,60,20,Q,Arthropoda,Callinectes,sapidus,142,1,USA (TX),10,NA,yes,Callinectes sapidus,Arthropoda,Portunidae,1
Puerto Aldea (Chile),-30.298258,-71.605429,Unvegetated,20170308,1130,120,25,Q,Arthropoda,Cancer,coronatus,28,1,Chile,10,10,yes,Cancer coronatus,Arthropoda,Cancridae,1
Puerto Aldea (Chile),-30.298258,-71.605429,Unvegetated,20170308,1130,120,25,Q,Arthropoda,Cancer,coronatus,28,1,Chile,10,10,yes,Cancer coronatus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Seagrass,42557,825,100,25,Q,Arthropoda,Cancer,irroratus,22,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Seagrass,42558,920,100,25,Q,Arthropoda,Cancer,irroratus,28,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,30,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,30,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42558,835,100,25,Q,Arthropoda,Cancer,irroratus,30,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Seagrass,42558,920,100,25,Q,Arthropoda,Cancer,irroratus,30,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,32,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,32,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42558,835,100,25,Q,Arthropoda,Cancer,irroratus,32,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,33,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,33,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Seagrass,42558,920,100,25,Q,Arthropoda,Cancer,irroratus,33,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,34,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,34,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Seagrass,42556,818,100,25,Q,Arthropoda,Cancer,irroratus,34,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42558,835,100,25,Q,Arthropoda,Cancer,irroratus,34,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,35,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,35,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,35,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,35,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42558,835,100,25,Q,Arthropoda,Cancer,irroratus,35,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,36,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,36,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,36,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,36,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Seagrass,42557,825,100,25,Q,Arthropoda,Cancer,irroratus,36,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Seagrass,42558,920,100,25,Q,Arthropoda,Cancer,irroratus,36,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Seagrass,42556,818,100,25,Q,Arthropoda,Cancer,irroratus,37,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Seagrass,42557,825,100,25,Q,Arthropoda,Cancer,irroratus,37,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42558,835,100,25,Q,Arthropoda,Cancer,irroratus,37,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,38,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42557,802,50,25,Q,Arthropoda,Cancer,irroratus,38,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,38,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,38,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42557,812,100,25,Q,Arthropoda,Cancer,irroratus,38,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42558,835,100,25,Q,Arthropoda,Cancer,irroratus,38,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Seagrass,42558,920,100,25,Q,Arthropoda,Cancer,irroratus,38,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42556,802,50,25,Q,Arthropoda,Cancer,irroratus,39,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42557,812,100,25,Q,Arthropoda,Cancer,irroratus,39,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42558,835,100,25,Q,Arthropoda,Cancer,irroratus,39,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Seagrass,42558,920,100,25,Q,Arthropoda,Cancer,irroratus,39,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Seagrass,42558,920,100,25,Q,Arthropoda,Cancer,irroratus,39,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Seagrass,42556,818,100,25,Q,Arthropoda,Cancer,irroratus,40,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42558,835,100,25,Q,Arthropoda,Cancer,irroratus,40,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42558,835,100,25,Q,Arthropoda,Cancer,irroratus,40,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42558,835,100,25,Q,Arthropoda,Cancer,irroratus,40,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
QC_Baie St-Ludger,49.0891,-68.32311,Unvegetated,42558,835,100,25,Q,Arthropoda,Cancer,irroratus,40,1,Canada (QC),10,19,yes,Cancer irroratus,Arthropoda,Cancridae,1
