Site,abLat,habitat,rate,sstmean,temp,chlomean,ENSPIE,richness,cpua,logbio,catch_min,catch_max,catch_mean,pop,pop30,hemi,coast,logcatch,logpop,logpop30,logchl,logabun,MDS1,MDS2,bio.filt,cpua.filt,act.ratio,FRic,qual.FRic,FEve,FDis,RaoQ,FGR,act,feed,troph,watercol,body,length,log.mass.rda,log.cpua.rda
Ireland,54.5265,Unvegetated,0.007380296,10.67966652,NA,2.588166674,NA,NA,NA,NA,26.74397178,119.7613241,73.25264794,497.3264465,361.0251096,North,East,1.864823328,2.696641555,2.557537409,0.412992241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
QLD4,27.49408,Seagrass,0.233433002,23.57525015,30.2,2.652999997,4.041877165,12.78518519,0.461255026,0.242593412,2.836124729,53.00187522,27.91899998,15.98499584,308.5086448,South,West,1.445899858,1.203712528,2.489267338,0.42373725,-0.336058888,0.662287648,0.489022206,1.810233816,0.455857143,0.692307692,0.609536957,0.126088172,0.708333333,0.527379503,0.294630178,4,0,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal,41.31495577,0.257974518,-0.338322503
QLD4,27.49408,Seagrass,1,23.57525015,30.2,2.652999997,4.041877165,12.78518519,0.461255026,0.242593412,2.836124729,53.00187522,27.91899998,15.98499584,308.5086448,South,West,1.445899858,1.203712528,2.489267338,0.42373725,-0.336058888,0.662287648,0.489022206,1.810233816,0.455857143,0.692307692,0.609536957,0.126088172,0.708333333,0.527379503,0.294630178,4,0,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal,41.31495577,0.257974518,-0.338322503
QLD4,27.49408,Seagrass,0.440033318,23.57525015,30.2,2.652999997,4.041877165,12.78518519,0.461255026,0.242593412,2.836124729,53.00187522,27.91899998,15.98499584,308.5086448,South,West,1.445899858,1.203712528,2.489267338,0.42373725,-0.336058888,0.662287648,0.489022206,1.810233816,0.455857143,0.692307692,0.609536957,0.126088172,0.708333333,0.527379503,0.294630178,4,0,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal,41.31495577,0.257974518,-0.338322503
QLD4,27.494632,Unvegetated,0.126140021,23.57525015,30.52222222,2.652999997,1.421573671,4.575757576,0.118392857,-0.797117684,2.836124729,53.00187522,27.91899998,15.98499584,308.5086448,South,West,1.445899858,1.203712528,2.489267338,0.42373725,-0.926674499,0.257173051,-0.353817612,0.075199531,0.088214286,0.636363636,0.207693565,0.126088172,0.888888889,0.574564183,0.335413223,4,0,hunting macrofauna (predator),benthic invertivore,demersal,elongated,48.42607348,-1.118047703,-1.039937138
QLD4,27.494632,Unvegetated,0.126452169,23.57525015,30.52222222,2.652999997,1.421573671,4.575757576,0.118392857,-0.797117684,2.836124729,53.00187522,27.91899998,15.98499584,308.5086448,South,West,1.445899858,1.203712528,2.489267338,0.42373725,-0.926674499,0.257173051,-0.353817612,0.075199531,0.088214286,0.636363636,0.207693565,0.126088172,0.888888889,0.574564183,0.335413223,4,0,hunting macrofauna (predator),benthic invertivore,demersal,elongated,48.42607348,-1.118047703,-1.039937138
QLD4,27.494632,Unvegetated,0.520000784,23.57525015,30.52222222,2.652999997,1.421573671,4.575757576,0.118392857,-0.797117684,2.836124729,53.00187522,27.91899998,15.98499584,308.5086448,South,West,1.445899858,1.203712528,2.489267338,0.42373725,-0.926674499,0.257173051,-0.353817612,0.075199531,0.088214286,0.636363636,0.207693565,0.126088172,0.888888889,0.574564183,0.335413223,4,0,hunting macrofauna (predator),benthic invertivore,demersal,elongated,48.42607348,-1.118047703,-1.039937138
Norway,67.214334,Seagrass,0,7.189500034,11.52,1.755874991,2.332273644,6.424242424,0.132926049,-0.99452407,6.982246477,6.982246477,6.982246477,29.75892067,19.21218958,North,East,0.843995176,1.473617176,1.283576863,0.244493593,-0.876389905,-0.838249468,0.890411616,0.009758552,0.013778802,0.545454545,0.033183272,0.126088172,0.888888889,0.479844738,0.246446281,4,0,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal,41.62640112,-1.968246178,-1.775239055
Norway,67.214334,Unvegetated,0,7.189500034,11.5,1.755874991,2.302750003,3.367346939,0.076526458,-1.487008746,6.982246477,6.982246477,6.982246477,29.75892067,19.21218958,North,East,0.843995176,1.473617176,1.283576863,0.244493593,-1.116188386,-0.616447378,0.925396711,0.006740434,0.039902618,0.5,0.008440255,0.126088172,0.996224039,0.375808373,0.152986111,3,0,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal,35.82783625,-2.111234679,-1.367516204
Norway,67.214334,Seagrass,0,7.189500034,11.52,1.755874991,2.332273644,6.424242424,0.132926049,-0.99452407,6.982246477,6.982246477,6.982246477,29.75892067,19.21218958,North,East,0.843995176,1.473617176,1.283576863,0.244493593,-0.876389905,-0.838249468,0.890411616,0.009758552,0.013778802,0.545454545,0.033183272,0.126088172,0.888888889,0.479844738,0.246446281,4,0,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal,41.62640112,-1.968246178,-1.775239055
Norway,67.214334,Unvegetated,0.001733165,7.189500034,11.5,1.755874991,2.302750003,3.367346939,0.076526458,-1.487008746,6.982246477,6.982246477,6.982246477,29.75892067,19.21218958,North,East,0.843995176,1.473617176,1.283576863,0.244493593,-1.116188386,-0.616447378,0.925396711,0.006740434,0.039902618,0.5,0.008440255,0.126088172,0.996224039,0.375808373,0.152986111,3,0,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal,35.82783625,-2.111234679,-1.367516204
Norway,67.214334,Seagrass,0,7.189500034,11.52,1.755874991,2.332273644,6.424242424,0.132926049,-0.99452407,6.982246477,6.982246477,6.982246477,29.75892067,19.21218958,North,East,0.843995176,1.473617176,1.283576863,0.244493593,-0.876389905,-0.838249468,0.890411616,0.009758552,0.013778802,0.545454545,0.033183272,0.126088172,0.888888889,0.479844738,0.246446281,4,0,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal,41.62640112,-1.968246178,-1.775239055
Norway,67.214334,Unvegetated,0,7.189500034,11.5,1.755874991,2.302750003,3.367346939,0.076526458,-1.487008746,6.982246477,6.982246477,6.982246477,29.75892067,19.21218958,North,East,0.843995176,1.473617176,1.283576863,0.244493593,-1.116188386,-0.616447378,0.925396711,0.006740434,0.039902618,0.5,0.008440255,0.126088172,0.996224039,0.375808373,0.152986111,3,0,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal,35.82783625,-2.111234679,-1.367516204
Belize,16.80254722,Seagrass,0.011590585,28.51375008,27.5,0.872249994,NA,NA,NA,NA,27.16567298,433.3654783,289.7367697,15.59980679,15.59980726,North,West,2.462003614,1.193119219,1.193119233,-0.059359025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,16.80254722,Seagrass,0.125792805,28.51375008,27.5,0.872249994,NA,NA,NA,NA,27.16567298,433.3654783,289.7367697,15.59980679,15.59980726,North,West,2.462003614,1.193119219,1.193119233,-0.059359025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,16.80254722,Seagrass,0.290675297,28.51375008,27.5,0.872249994,NA,NA,NA,NA,27.16567298,433.3654783,289.7367697,15.59980679,15.59980726,North,West,2.462003614,1.193119219,1.193119233,-0.059359025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,16.80254722,Seagrass,0.360836792,28.51375008,27.5,0.872249994,NA,NA,NA,NA,27.16567298,433.3654783,289.7367697,15.59980679,15.59980726,North,West,2.462003614,1.193119219,1.193119233,-0.059359025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA4,38.319917,Seagrass,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA4,38.31775,Unvegetated,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA4,38.319917,Seagrass,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CA4,38.31775,Unvegetated,0.011590585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VA2,37.68882,Seagrass,0.016247096,15.4375,25.71111111,18.51350021,1.553411221,6.276190476,4.918819328,0.635286298,1844.297527,2054.08122,1949.189374,30.17949104,41.97722753,North,West,3.289854035,1.479711911,1.623013751,1.267488535,0.691860871,-0.334444654,-1.047000467,2.23691443,0.149803922,0.8,0.036312634,0.126088172,0.996844459,0.520416046,0.286825,2,0,hunting macrofauna (predator),benthic invertivore,demersal,elongated,54.85708378,0.349843477,-0.8158655
CA,32.76538,Seagrass,0.005416791,17.25,21.86777778,2.251666705,3.261091466,12.78220859,1.210205183,1.072707415,519.9904765,519.9904765,519.9904765,1301.595337,1988.445068,North,East,2.71599539,3.114475984,3.298513598,0.352504106,0.082859009,-0.629691273,-0.570660532,5.832488727,0.286750176,0.444444444,0.08432149,0.126088172,0.875,0.471025772,0.245208333,5,1,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal,69.2197121,0.765928363,-0.537976292
BC,51.681421,Unvegetated,0.005416791,9.530999819,12.60833333,10.41983334,1.515151515,1.727272727,0.084848485,-0.517823053,7.572055284,101.2077958,54.38992554,0.00493075,0.003969169,North,East,1.735518464,-2.307087058,-2.401300416,1.017860773,-1.071355909,-0.802093128,0.211179831,0,0,0,0,0.126088172,0.98630869,0.364945229,0.146666667,2,1,hunting macrofauna (predator),higher carnivore,benthic,elongated,74.18032787,-3,-2.522878745
BC,51.676307,Seagrass,0.005416791,9.530999819,12.1,10.41983334,2.511517352,12.53968254,0.648232804,0.65883735,7.572055284,101.2077958,54.38992554,0.00493075,0.003969169,North,East,1.735518464,-2.307087058,-2.401300416,1.017860773,-0.188268995,-1.014704365,0.149175362,0,0,0.315789474,0.066023727,0.126088172,0.764705882,0.406031974,0.19216759,4,1,hunting macrofauna (predator),higher carnivore,benthic,elongated,57.78552219,-3,-2.522878745
BC,51.681421,Unvegetated,0.005780618,9.530999819,12.60833333,10.41983334,1.515151515,1.727272727,0.084848485,-0.517823053,7.572055284,101.2077958,54.38992554,0.00493075,0.003969169,North,East,1.735518464,-2.307087058,-2.401300416,1.017860773,-1.071355909,-0.802093128,0.211179831,0,0,0,0,0.126088172,0.98630869,0.364945229,0.146666667,2,1,hunting macrofauna (predator),higher carnivore,benthic,elongated,74.18032787,-3,-2.522878745
BC,51.676307,Seagrass,0.001733165,9.530999819,12.1,10.41983334,2.511517352,12.53968254,0.648232804,0.65883735,7.572055284,101.2077958,54.38992554,0.00493075,0.003969169,North,East,1.735518464,-2.307087058,-2.401300416,1.017860773,-0.188268995,-1.014704365,0.149175362,0,0,0.315789474,0.066023727,0.126088172,0.764705882,0.406031974,0.19216759,4,1,hunting macrofauna (predator),higher carnivore,benthic,elongated,57.78552219,-3,-2.522878745
WA,47.351,Seagrass,0.005416791,10.95100021,20.21111111,7.766499996,1.475877518,6.471698113,1.76801188,1.122137226,31.12458891,243.199417,148.6835224,1050.122314,590.7819366,North,East,2.172262841,3.021239887,2.771427208,0.890225346,0.247485179,-0.886836958,-0.097344049,0,0,0.555555556,0.024704256,0.126088172,0.857142857,0.526506857,0.284135802,3,0,hunting macrofauna (predator),benthic invertivore;planktivore,benthic,eel-like,68.99436869,-3,-2.522878745
WA,47.3503,Seagrass,0.005416791,10.95100021,20.21111111,7.766499996,1.475877518,6.471698113,1.76801188,1.122137226,31.12458891,243.199417,148.6835224,1050.122314,590.7819366,North,East,2.172262841,3.021239887,2.771427208,0.890225346,0.247485179,-0.886836958,-0.097344049,0,0,0.555555556,0.024704256,0.126088172,0.857142857,0.526506857,0.284135802,3,0,hunting macrofauna (predator),benthic invertivore;planktivore,benthic,eel-like,68.99436869,-3,-2.522878745
WA,47.35,Unvegetated,0.005416791,10.95100021,19.55555556,7.766499996,1,1,0.01754386,-0.177242808,31.12458891,243.199417,148.6835224,1050.122314,590.7819366,North,East,2.172262841,3.021239887,2.771427208,0.890225346,-1.755874856,-0.700590355,0.040998734,0,0,1,0,0.126088172,0,0,0,1,0,hunting macrofauna (predator),benthic invertivore;planktivore,demersal;pelagic site attached,short and / or deep,65.30235294,-3,-2.522878745
WA,47.346,Seagrass,0.001733165,10.95100021,20.21111111,7.766499996,1.475877518,6.471698113,1.76801188,1.122137226,31.12458891,243.199417,148.6835224,1050.122314,590.7819366,North,East,2.172262841,3.021239887,2.771427208,0.890225346,0.247485179,-0.886836958,-0.097344049,0,0,0.555555556,0.024704256,0.126088172,0.857142857,0.526506857,0.284135802,3,0,hunting macrofauna (predator),benthic invertivore;planktivore,benthic,eel-like,68.99436869,-3,-2.522878745
CA3,36.810708,Seagrass,0.074554106,13.0710001,15.83888889,11.91350031,4.654145996,7.352941176,0.095294118,-0.07287627,272.7159599,765.1103225,518.9131412,571.930481,332.5426559,North,East,2.715094669,2.757343243,2.521847361,1.07603938,-1.020933907,-0.789902338,0.740065104,9.94E-04,0.004,0.666666667,0.057268521,0.126088172,0.6,0.49016767,0.245902778,3,0,hunting macrofauna (predator),benthic invertivore;planktivore,benthic,short and / or deep,63.03808608,-2.700318916,-2.15490196
CA3,36.809236,Unvegetated,0.003536727,13.0710001,15.56666667,11.91350031,3.255263158,4.368421053,0.030526316,-0.876831384,272.7159599,765.1103225,518.9131412,571.930481,332.5426559,North,East,2.715094669,2.757343243,2.521847361,1.07603938,-1.515325607,-0.456167905,-0.280556243,0.003975781,0.012,0.777777778,0.022019602,0.126088172,0.714285714,0.555430744,0.316944444,3,0,hunting macrofauna (predator),benthic invertivore;planktivore,demersal;pelagic site attached,fusiform / normal,59.94765321,-2.303138749,-1.823908741
WA2,48.48532472,Seagrass,0.003536727,9.515500307,16.325,2.479000032,2.811641979,7.848360656,2.413782228,1.219169689,761.4425529,1496.749017,1129.095785,38.53870392,363.7764072,North,East,3.052730786,1.585897105,2.560834529,0.394276532,0.382698085,-0.860245584,0.100644571,0,0,0.666666667,0.060485491,0.126088172,0.714285714,0.504428677,0.256975309,4,0,hunting macrofauna (predator),omnivore,benthic,eel-like,70.8998788,-3,-2.522878745
WA2,48.48532472,Unvegetated,0.011590585,9.515500307,16.67083333,2.479000032,1.864689978,4.713286713,1.425620053,1.44581914,761.4425529,1496.749017,1129.095785,38.53870392,363.7764072,North,East,3.052730786,1.585897105,2.560834529,0.394276532,0.154003796,-1.004777575,0.297115641,0,0,0.625,0.02212532,0.126088172,0.833333333,0.51006502,0.269140625,3,0,hunting macrofauna (predator),benthic invertivore;planktivore,benthic,eel-like,70.95043186,-3,-2.522878745
DE,38.472539,Unvegetated,0.007380296,NA,NA,NA,2.019920319,4,0.39,-0.163136461,1.273972093,1310.12028,473.637562,8.701536179,27.62395167,North,West,2.675446137,0.93959593,1.441285806,NA,-0.408935393,-0.608147183,-1.074124869,0.450132305,0.29,0.75,0.003158087,0.126088172,0.988655802,0.505913983,0.27140625,3,0,variable,omnivore,benthic,elongated;fusiform / normal,50.44284449,-0.345696072,-0.53313238
DE,38.472539,Unvegetated,0.005657513,NA,NA,NA,2.019920319,4,0.39,-0.163136461,1.273972093,1310.12028,473.637562,8.701536179,27.62395167,North,West,2.675446137,0.93959593,1.441285806,NA,-0.408935393,-0.608147183,-1.074124869,0.450132305,0.29,0.75,0.003158087,0.126088172,0.988655802,0.505913983,0.27140625,3,0,variable,omnivore,benthic,elongated;fusiform / normal,50.44284449,-0.345696072,-0.53313238
Korea,34.7289,Unvegetated,0.208483147,17.68260002,18.31666667,1.989600015,4.147404968,11.40697674,0.457587495,0.385496134,6298.798595,7468.718691,6883.758643,529.583374,577.5316162,North,West,3.837825635,2.723934342,2.761575764,0.298765775,-0.339525852,-0.332882754,0.363049985,1.382670627,0.25751383,0.5,0.066168277,0.126088172,0.928571429,0.479497193,0.251572266,3,0,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal,63.4218787,0.141032722,-0.584169217
Korea,34.7289,Seagrass,0.047167261,17.68260002,18.46666667,1.989600015,4.092262263,13.98989899,0.473885193,0.509112362,6298.798595,7468.718691,6883.758643,529.583374,577.5316162,North,West,3.837825635,2.723934342,2.761575764,0.298765775,-0.324326861,-0.083020818,0.768290043,0.411960927,0.094076655,0.526315789,0.026971372,0.126088172,0.764705882,0.467324515,0.235394737,4,0,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal,62.23422091,-0.384091038,-1.012885196
Italy,43.06781,Seagrass,0.738095238,18.84200001,26.08813,0.208500002,NA,NA,NA,NA,227.763617,1662.780886,945.2722514,20.02303886,20.02303886,North,East,2.975556909,1.30152999,1.30152999,-0.680893937,NA,1.029051821,0.402488273,NA,NA,0.846153846,0.018582579,0.126088172,0.636363636,0.273237777,0.106139053,3,0,hunting macrofauna (predator),omnivore,demersal,fusiform / normal,NA,NA,NA
Italy,43.068,Seagrass,0.738095238,18.84200001,26.08813,0.208500002,NA,NA,NA,NA,227.763617,1662.780886,945.2722514,20.02303886,20.02303886,North,East,2.975556909,1.30152999,1.30152999,-0.680893937,NA,1.029051821,0.402488273,NA,NA,0.846153846,0.018582579,0.126088172,0.636363636,0.273237777,0.106139053,3,0,hunting macrofauna (predator),omnivore,demersal,fusiform / normal,NA,NA,NA
TX,27.42443,Unvegetated,1.13E-04,24.45699978,28,3.784166654,4.182847146,10.50442478,2.396028761,0.671294117,1193.589908,2362.841136,1778.215522,152.8652954,173.718698,North,West,3.249984397,2.1843089,2.239846566,0.577970254,0.379492027,0.388736391,-0.724919218,1.668593223,0.496666667,0.826086957,0.44800681,0.126088172,0.857142857,0.528824243,0.292774102,5,0,hunting macrofauna (predator),omnivore,demersal,fusiform / normal,50.92067819,0.222610673,-0.301319622
TX,27.37981,Unvegetated,0.030674459,24.45699978,28,3.784166654,4.182847146,10.50442478,2.396028761,0.671294117,1193.589908,2362.841136,1778.215522,152.8652954,173.718698,North,West,3.249984397,2.1843089,2.239846566,0.577970254,0.379492027,0.388736391,-0.724919218,1.668593223,0.496666667,0.826086957,0.44800681,0.126088172,0.857142857,0.528824243,0.292774102,5,0,hunting macrofauna (predator),omnivore,demersal,fusiform / normal,50.92067819,0.222610673,-0.301319622
TX,27.37951,Unvegetated,0.030674459,24.45699978,28,3.784166654,4.182847146,10.50442478,2.396028761,0.671294117,1193.589908,2362.841136,1778.215522,152.8652954,173.718698,North,West,3.249984397,2.1843089,2.239846566,0.577970254,0.379492027,0.388736391,-0.724919218,1.668593223,0.496666667,0.826086957,0.44800681,0.126088172,0.857142857,0.528824243,0.292774102,5,0,hunting macrofauna (predator),omnivore,demersal,fusiform / normal,50.92067819,0.222610673,-0.301319622
TX,27.53477,Unvegetated,0.202973815,24.45699978,28,3.784166654,4.182847146,10.50442478,2.396028761,0.671294117,1193.589908,2362.841136,1778.215522,152.8652954,173.718698,North,West,3.249984397,2.1843089,2.239846566,0.577970254,0.379492027,0.388736391,-0.724919218,1.668593223,0.496666667,0.826086957,0.44800681,0.126088172,0.857142857,0.528824243,0.292774102,5,0,hunting macrofauna (predator),omnivore,demersal,fusiform / normal,50.92067819,0.222610673,-0.301319622
NC2,34.7004,Unvegetated,0.029863355,21.05275011,23.55833333,2.314250022,NA,NA,NA,NA,693.9390942,1607.020264,1150.479679,194.7665558,120.6134037,North,West,3.060878952,2.289514384,2.081395573,0.364410277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panama,9.351617,Unvegetated,0.202973815,29.6647501,30.4243,2.056999981,NA,NA,NA,NA,196.5141053,196.5141053,196.5141053,93.13415527,44.11580753,North,West,2.293393728,1.96910898,1.644594233,0.313234288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,23.78863,Seagrass,0.045521878,24.62349987,26.82222222,1.814250022,2.95880905,6.467889908,0.13353211,0.009379056,1197.673538,1604.158919,1400.916228,147.273819,150.8670631,South,West,3.146412166,2.168125549,2.178594436,0.258697137,-0.874414288,0.142798919,-1.699258837,0.436117499,0.07453373,0.777777778,0.591418242,0.126088172,0.857142857,0.483983194,0.25712963,4,0,hunting macrofauna (predator),benthic invertivore;higher carnivore,pelagic non-site attached,fusiform / normal,77.74394165,-0.359401808,-1.110509322
Brazil,23.762,Unvegetated,0.00143957,24.62349987,26.97777778,1.814250022,1.764693083,5.479452055,0.168069357,0.312646643,1197.673538,1604.158919,1400.916228,147.273819,150.8670631,South,West,3.146412166,2.168125549,2.178594436,0.258697137,-0.774511461,0.328570793,-1.716033702,0.172928837,0.014024024,0.9,0.521876595,0.126088172,0.75,0.499382101,0.26795,4,0,hunting macrofauna (predator),benthic invertivore;higher carnivore,pelagic non-site attached,fusiform / normal,78.39704883,-0.759628407,-1.768937777
NSW1,30.50583,Seagrass,0.96,22.21099949,27.86666667,1.837000012,2.346660669,12.25203252,2.583902439,0.608890737,1.72E-05,557.186461,291.3216649,151.9594421,94.47289276,South,West,2.464372783,2.181727691,1.975307214,0.264109159,0.412276112,0.959550363,0.296984716,4.360479498,3.1,0.722222222,0.537573839,0.126088172,0.75,0.487194496,0.258510802,4,0,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal,45.64347177,0.639633835,0.491781776
QLD3,26.393508,Seagrass,0.88,24.60199992,26,2.274333358,1.927119165,5.355731225,0.673853755,0.02662602,94.76907856,94.76907856,94.76907856,4.954134941,4.607288092,South,West,1.976666658,0.694967832,0.663445369,0.356854121,-0.171434347,0.647147425,-0.582420984,0.989003272,0.528333333,0.84,0.605443653,0.126088172,0.583333333,0.441795356,0.228336,5,0,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal,30.99925907,-0.00436337,-0.274632938
QLD3,26.393508,Unvegetated,0.92,24.60199992,26,2.274333358,1.846984989,4.320512821,1.538760684,-0.282246694,94.76907856,94.76907856,94.76907856,4.954134941,4.607288092,South,West,1.976666658,0.694967832,0.663445369,0.356854121,0.187171081,0.910393009,0.28491836,0.332219097,1.015,0.869565217,0.430248271,0.126088172,0.666666667,0.409471913,0.201233459,4,0,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal,26.76149842,-0.477270117,0.007747778
VIC,38.193552,Seagrass,0.027379887,16.13500055,20.7625,2.290666719,3.024706233,5.772925764,0.19989083,-0.041115655,0.946923172,52.60270988,19.33854128,79.81026459,195.5316289,South,West,1.286423712,1.902058751,2.291217018,0.359961906,-0.699207129,-0.062202015,0.702720996,0.560753557,0.11,0.545454545,0.051177547,0.126088172,0.888888889,0.461246531,0.24035124,3,0,hunting macrofauna (predator),benthic invertivore,demersal,elongated,52.13763314,-0.250454169,-0.946921557
VIC,38.193552,Unvegetated,0.003536727,16.13500055,20.7625,2.290666719,1.915352613,3.687116564,0.155981595,-0.402673435,0.946923172,52.60270988,19.33854128,79.81026459,195.5316289,South,West,1.286423712,1.902058751,2.291217018,0.359961906,-0.806926643,-0.136738793,0.722229407,0.090748648,0.1275,0.444444444,0.049735841,0.126088172,0.995074386,0.419692572,0.211018519,3,1,hunting macrofauna (predator),benthic invertivore,benthic,elongated,52.93411809,-1.037400327,-0.884389488
VIC,38.152773,Seagrass,0.027379887,16.13500055,20.7625,2.290666719,3.024706233,5.772925764,0.19989083,-0.041115655,0.946923172,52.60270988,19.33854128,79.81026459,195.5316289,South,West,1.286423712,1.902058751,2.291217018,0.359961906,-0.699207129,-0.062202015,0.702720996,0.560753557,0.11,0.545454545,0.051177547,0.126088172,0.888888889,0.461246531,0.24035124,3,0,hunting macrofauna (predator),benthic invertivore,demersal,elongated,52.13763314,-0.250454169,-0.946921557
VIC,38.180151,Seagrass,0.009435181,16.13500055,20.7625,2.290666719,3.024706233,5.772925764,0.19989083,-0.041115655,0.946923172,52.60270988,19.33854128,79.81026459,195.5316289,South,West,1.286423712,1.902058751,2.291217018,0.359961906,-0.699207129,-0.062202015,0.702720996,0.560753557,0.11,0.545454545,0.051177547,0.126088172,0.888888889,0.461246531,0.24035124,3,0,hunting macrofauna (predator),benthic invertivore,demersal,elongated,52.13763314,-0.250454169,-0.946921557
VIC,38.180151,Seagrass,0.042410548,16.13500055,20.7625,2.290666719,3.024706233,5.772925764,0.19989083,-0.041115655,0.946923172,52.60270988,19.33854128,79.81026459,195.5316289,South,West,1.286423712,1.902058751,2.291217018,0.359961906,-0.699207129,-0.062202015,0.702720996,0.560753557,0.11,0.545454545,0.051177547,0.126088172,0.888888889,0.461246531,0.24035124,3,0,hunting macrofauna (predator),benthic invertivore,demersal,elongated,52.13763314,-0.250454169,-0.946921557
VIC,38.180151,Unvegetated,0.013857098,16.13500055,20.7625,2.290666719,1.915352613,3.687116564,0.155981595,-0.402673435,0.946923172,52.60270988,19.33854128,79.81026459,195.5316289,South,West,1.286423712,1.902058751,2.291217018,0.359961906,-0.806926643,-0.136738793,0.722229407,0.090748648,0.1275,0.444444444,0.049735841,0.126088172,0.995074386,0.419692572,0.211018519,3,1,hunting macrofauna (predator),benthic invertivore,benthic,elongated,52.93411809,-1.037400327,-0.884389488
Chile,30.293,Seagrass,0.003536727,15.10500002,19.83333333,2.540750027,2.350625584,4.178571429,0.116831965,-0.346610104,109.2181483,687.9758627,398.5970055,79.66712952,122.8815384,South,East,2.600534032,1.901279169,2.08948664,0.404961939,-0.932438319,-0.230229808,-0.014728171,0.152284291,0.0371341,0.666666667,0.184562438,0.126088172,0.996767585,0.486675312,0.249783951,3,0,variable,omnivore,benthic,fusiform / normal,43.17641407,-0.81450235,-1.396486476
Chile,30.293,Seagrass,0.003536727,15.10500002,19.83333333,2.540750027,2.350625584,4.178571429,0.116831965,-0.346610104,109.2181483,687.9758627,398.5970055,79.66712952,122.8815384,South,East,2.600534032,1.901279169,2.08948664,0.404961939,-0.932438319,-0.230229808,-0.014728171,0.152284291,0.0371341,0.666666667,0.184562438,0.126088172,0.996767585,0.486675312,0.249783951,3,0,variable,omnivore,benthic,fusiform / normal,43.17641407,-0.81450235,-1.396486476
QC,49.08779,Unvegetated,0.003536727,5.319999981,12.5,16.57460022,1.487528752,4.818181818,0.328892562,-0.09318679,5.279711999,53.39513005,33.64370876,49.90564346,63.7941771,North,West,1.526903865,1.69814966,1.80478104,1.219443062,-0.482945948,-0.584479172,0.116668258,0,0,0.857142857,0.018841972,0.126088172,0.995791243,0.53654132,0.298469388,2,0,variable,benthic invertivore;planktivore,demersal,elongated,50.24730067,-3,-2.522878745
QC,49.08779,Unvegetated,0.002738633,5.319999981,12.5,16.57460022,1.487528752,4.818181818,0.328892562,-0.09318679,5.279711999,53.39513005,33.64370876,49.90564346,63.7941771,North,West,1.526903865,1.69814966,1.80478104,1.219443062,-0.482945948,-0.584479172,0.116668258,0,0,0.857142857,0.018841972,0.126088172,0.995791243,0.53654132,0.298469388,2,0,variable,benthic invertivore;planktivore,demersal,elongated,50.24730067,-3,-2.522878745
