SpecCode,Species,AutoCtr,StockCode,FamCode,PopLWRef,LengthMin,LengthMax,Type,LmaxCompare,EsQ,Number,Sex,a,aTL,b,CoeffDetermination,SEa,SEb,SDa,SDb,LCLa,UCLa,LCLb,UCLb,Method,SpecimenType,Locality,DataRef,C_Code,Comment,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS
7526,Atherinella brasiliensis,8267,7830,NA,83779,NA,NA,TL,NA,NA,NA,Female,0.00487,NA,3.2,0.987,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Tramanda<ed> Lagoon - Imb<e9> city, Rio Grande do Sul, 1993-1994",83779,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
7526,Atherinella brasiliensis,8268,7830,NA,83779,NA,NA,TL,NA,NA,NA,Male,0.00486,NA,3.2,0.987,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Tramanda<ed> Lagoon - Imb<e9> city, Rio Grande do Sul, 1993-1994",83779,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
7526,Atherinella brasiliensis,8269,7830,NA,83779,NA,NA,TL,NA,NA,NA,Mixed,0.0049,NA,3.2,0.989,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Tramanda<ed> Lagoon - Imb<e9> city, Rio Grande do Sul, 1993-1994",83779,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
7526,Atherinella brasiliensis,35580,7830,NA,91126,2.4,7.1,TL,NA,NA,16,unsexed,0.00727,NA,2.91,0.965,NA,NA,NA,NA,NA,NA,2.63,3.19,Type I linear regression,fresh,"Praia dos Castelhanos, Esp<ed>rito Santo, 2005-07",91126,076,NA,393,2014-04-23T00:00:00Z,NA,2014-04-23T00:00:00Z,NA,NA,NA
7526,Atherinella brasiliensis,36126,7830,NA,97037,1,17.7,TL,NA,NA,7164,unsexed,0.005,NA,3.013,0.95,NA,0.008,NA,NA,NA,NA,2.997,3.028,Type I linear regression,fresh,"Marica, Sacuarema, Araruama coastal lagoons, South western Brazil / 2011.",NA,076,NA,65,2014-08-14T00:00:00Z,NA,2014-08-14T00:00:00Z,NA,NA,NA
7526,Atherinella brasiliensis,39993,7830,NA,111953,1,16,TL,NA,NA,15909,unsexed,0.006,NA,2.97,0.96,NA,NA,NA,NA,0.006,0.0061,2.96,2.98,Type I linear regression,fresh,Guaratiba Mangrove / 2002-2003,NA,076,NA,65,2017-05-10T00:00:00Z,NA,2017-05-10T00:00:00Z,NA,NA,NA
7526,Atherinella brasiliensis,41242,7830,NA,115894,2.79,12.36,TL,NA,NA,461,unsexed,0.0061,NA,3.01,0.99,NA,NA,NA,NA,0.0058,0.0066,2.97,3.04,Type I linear regression,fresh,Piraque-acu and Piraque-mirim rivers / 2008-2009.,NA,076,NA,65,2017-10-27T00:00:00Z,NA,2017-10-27T00:00:00Z,NA,NA,NA
3235,Atherinops affinis,5255,3431,623,59092,4.4,17.7,SL,NA,Yes,198,mixed,0.04,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"coastal streams' mouths, northwestern Baja California (32<b0>23'01"" N--30<b0>02'32.5"" N), 1983-97",59092,484,NA,3,2008-12-15T00:00:00Z,65,2015-06-23T00:00:00Z,NA,NA,NA
3235,Atherinops affinis,36709,3431,NA,72146,4.4,17.7,TL,NA,NA,198,unsexed,0.04,NA,2.5,0.97,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,northwestern Baja California / 1983-1997,NA,484,NA,65,2015-07-02T00:00:00Z,NA,2015-07-02T00:00:00Z,NA,NA,NA
52325,Atherinosoma microstoma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1165,Bairdiella chrysoura,2936,1181,331,4480,NA,NA,SL,NA,NA,NA,female,0.024,NA,2.927,0.9604,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Terminos Lagoon, Gulf of Mexico",4480,484,NA,3,1992-07-25T00:00:00Z,NA,2004-09-18T00:00:00Z,NA,NA,NA
1165,Bairdiella chrysoura,2937,1181,331,4480,NA,NA,SL,NA,NA,NA,male,0.0129,NA,3.179,0.9006,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Terminos Lagoon, Gulf of Mexico",4480,484,NA,3,2004-09-18T00:00:00Z,NA,2004-09-18T00:00:00Z,NA,NA,NA
1165,Bairdiella chrysoura,36561,1181,NA,95265,4,19.4,SL,NA,NA,231,unsexed,0.0174,NA,3.053,0.972,NA,0.034,NA,NA,NA,NA,2.986,3.12,Type I linear regression,fresh,"Celestun lagoon, Yucatan, 1990-2006",95265,484,Weigh range: 1.5 - 122.46 g. Lm = 9.3 cm.,393,2015-04-02T00:00:00Z,NA,2015-04-02T00:00:00Z,NA,NA,NA
3837,Bathygobius soporator,35596,4033,NA,91126,1.1,8.5,TL,NA,NA,195,unsexed,0.0109,NA,3.08,0.989,NA,NA,NA,NA,NA,NA,3.04,3.13,Type I linear regression,fresh,"Praia dos Castelhanos, Esp<ed>rito Santo, 2005-07",91126,076,NA,393,2014-04-23T00:00:00Z,NA,2014-04-23T00:00:00Z,NA,NA,NA
3837,Bathygobius soporator,36477,4033,NA,95249,NA,NA,TL,NA,NA,41,unsexed,0.019,0.019,2.744,0.81,NA,NA,NA,NA,NA,NA,2.731,2.757,Type I linear regression,fresh,"Ologe Lagoon, 3<b0> 2'E to 3<b0> 7'E; 6<b0>27'N to 6<b0>30'N, 2007",95249,566,"Condition factor: 4.94, mean L: 13.17 cm, mean W: 56.93 g.",393,2015-03-18T00:00:00Z,NA,2015-03-18T00:00:00Z,NA,NA,NA
3837,Bathygobius soporator,36141,4033,NA,97037,3.3,11.9,TL,NA,NA,25,unsexed,0.01,NA,3.117,0.98,NA,0.088,NA,NA,NA,NA,2.935,3.298,Type I linear regression,fresh,"Marica, Sacuarema, Araruama coastal lagoons, South western Brazil / 2011.",NA,076,NA,65,2014-08-14T00:00:00Z,NA,2014-08-14T00:00:00Z,NA,NA,NA
4054,Blepsias cirrhosus,5824,4250,585,75017,10,19,TL,NA,NA,33,mixed,0.0088,NA,3.0278,0.95063,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Northern Primorye,NA,643,NA,1287,2008-04-04T00:00:00Z,NA,2008-04-04T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935,Caranx latus,4526,2131,314,11824,5,51,FL,NA,NA,28,unsexed,0.021,0.01286,2.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Southwest Zone,11824,192,NA,3,1995-01-13T00:00:00Z,NA,2011-11-10T00:00:00Z,NA,NA,NA
1935,Caranx latus,4527,2131,314,27129,16.5,23.5,SL,NA,yes,15,juvenile,0.00947,0.00476,3.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,nonlinear regression,fresh,"Gulf of Salamanca, Caribbean, 1995-98",27129,170,NA,3,1998-08-18T00:00:00Z,3,2012-03-30T00:00:00Z,NA,NA,NA
1935,Caranx latus,4528,2131,NA,54969,NA,NA,SL,NA,yes,57,Unsexed,0.058,NA,2.7162,0.6521,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Northeastern region, 1996-1997",54969,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1935,Caranx latus,4529,2131,NA,55642,34.1,89,FL,NA,NA,300,Unsexed,0.0674,NA,2.668,0.987,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"Central coast, 1993-2000",55642,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1935,Caranx latus,4530,2131,314,59090,4.2,24,TL,NA,yes,177,juvenile,0.0186,NA,2.8563,0.9847,NA,0.027,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Grand Cul-de-Sac Marin Bay (Guadelopue) and Bay of Fort-de-France (Martinique),59090,NA,NA,3,2009-05-07T00:00:00Z,3,2012-03-30T00:00:00Z,NA,NA,NA
1935,Caranx latus,41243,2131,NA,115894,4.3,11,TL,NA,NA,75,juvenile,0.0216,NA,2.8,0.99,NA,NA,NA,NA,0.0193,0.0241,2.75,2.86,Type I linear regression,fresh,Piraque-acu and Piraque-mirim rivers / 2008-2009.,NA,076,NA,65,2017-10-27T00:00:00Z,NA,2017-10-27T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3755,Chasmodes saburrae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,Cheilodactylus variegatus,35851,475,NA,95867,22.9,44,TL,NA,NA,94,unsexed,0.0208,0.0208,2.969,0.39,NA,1.023,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Northern and central coast of Chile/ 2004-2005; 2012-2013.,NA,152,NA,65,2014-06-23T00:00:00Z,NA,2014-06-23T00:00:00Z,NA,NA,NA
507,Chelidonichthys kumu,1963,523,266,9049,32,43,FL,NA,NA,6,female,0.0111,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,fresh,EEZ,9049,554,Computed from mean length and weight in Table 1.,3,1995-03-30T00:00:00Z,3,1995-03-30T00:00:00Z,3,1995-04-08T00:00:00Z,NA
507,Chelidonichthys kumu,1964,523,266,9072,NA,NA,FL,NA,NA,NA,mixed,0.00998,NA,2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Hauraki Gulf,1355,554,NA,3,1996-11-02T00:00:00Z,NA,1996-11-02T00:00:00Z,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4215,Citharichthys sordidus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3840,Clevelandia ios,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,Clupea harengus,10942,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00453,NA,3.1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Irish Sea and Clyde (April),NA,826,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10941,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00459,NA,3.1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Irish Sea and Clyde (March),NA,826,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10943,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00465,NA,3.1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Irish Sea and Clyde (May),NA,826,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10950,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00487,NA,3.1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Irish Sea and Clyde (December),NA,826,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,117,32,43,268,NA,NA,TL,NA,NA,NA,unsexed,0.00497,NA,3.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Irish Sea and Clyde (annual mean),NA,826,NA,3,1992-07-15T00:00:00Z,65,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10944,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00499,NA,3.1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Irish Sea and Clyde (June),NA,826,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10939,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.005,NA,3.1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Irish Sea and Clyde (January),NA,826,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10948,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00508,NA,3.1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Irish Sea and Clyde (October),NA,826,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10958,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.0051,NA,3.0904,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,North Rona and all North Sea (April),NA,NA,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10949,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.0051,NA,3.1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Irish Sea and Clyde (November),NA,826,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10945,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00511,NA,3.1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Irish Sea and Clyde (July),NA,826,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10940,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00515,NA,3.1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Irish Sea and Clyde (February),NA,826,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10957,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.0052,NA,3.0904,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,North Rona and all North Sea (March),NA,NA,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10947,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.0052,NA,3.1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Irish Sea and Clyde (September),NA,826,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10946,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00531,NA,3.1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Irish Sea and Clyde (August),NA,826,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10956,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00538,NA,3.0904,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,North Rona and all North Sea (February),NA,NA,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10955,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00589,NA,3.0904,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,North Rona and all North Sea (January),NA,NA,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10967,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.006,NA,3.0904,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,North Rona and all North Sea (December),NA,NA,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10959,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00604,NA,3.0904,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,North Rona and all North Sea (May),NA,NA,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10962,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.0061,NA,3.0904,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,North Rona and all North Sea (July),NA,NA,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10964,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.0062,NA,3.0904,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,North Rona and all North Sea (September),NA,NA,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10966,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00626,NA,3.0904,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,North Rona and all North Sea (November),NA,NA,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10965,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00634,NA,3.0904,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,North Rona and all North Sea (October),NA,NA,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10963,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00667,NA,3.0904,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,North Rona and all North Sea (August),NA,NA,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,10961,32,NA,268,NA,NA,TL,NA,NA,NA,unsexed,0.00669,NA,3.0904,NA,NA,NA,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,North Rona and all North Sea (June),NA,NA,NA,65,2012-08-06T00:00:00Z,NA,2012-08-06T00:00:00Z,NA,NA,NA
24,Clupea harengus,123,32,43,2809,NA,NA,NA,NA,NA,NA,unsexed,0.00255,NA,3.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Southern Gulf of St. Lawrence,2820,124B,spring spawner,3,1992-02-25T00:00:00Z,3,2013-02-07T00:00:00Z,NA,NA,NA
24,Clupea harengus,10133,32,43,2809,NA,NA,NA,NA,NA,NA,unsexed,0.00535,NA,3.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Banks stock,NA,826A,autumn spawner,3,1992-02-25T00:00:00Z,3,2013-02-07T00:00:00Z,NA,NA,NA
24,Clupea harengus,124,32,43,2809,NA,NA,NA,NA,No,NA,unsexed,0.00553,NA,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Dunmore stock,NA,826,winter spawner,3,1992-02-25T00:00:00Z,3,2013-02-07T00:00:00Z,NA,NA,NA
24,Clupea harengus,126,32,43,2809,NA,NA,NA,NA,NA,NA,unsexed,0.00633,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Downs stock,2813,826A,winter spawner,3,1992-02-25T00:00:00Z,3,2013-02-07T00:00:00Z,NA,NA,NA
24,Clupea harengus,127,32,43,2809,NA,NA,NA,NA,NA,NA,unsexed,0.00972,NA,2.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,Southern Gulf of St. Lawrence,2820,124B,autumn spawner,3,1992-02-25T00:00:00Z,3,2013-02-07T00:00:00Z,NA,NA,NA
24,Clupea harengus,132,32,NA,40551,15.9,27.7,TL,NA,NA,NA,juvenile,0.00177,NA,3.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,northern coast,87995,578,Immature stage fishes.,2,2011-10-24T00:00:00Z,NA,2012-12-20T00:00:00Z,NA,NA,NA
24,Clupea harengus,133,32,NA,40551,16,24.5,TL,NA,yes,NA,juvenile,0.00625,0.00625,3.0009,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,northern coast,87993,578,Immature stage fishes.,2,2011-10-24T00:00:00Z,65,2012-11-13T00:00:00Z,NA,NA,NA
24,Clupea harengus,11291,32,NA,49746,5,37,TL,NA,NA,7101,mixed,0.00752,NA,3.0314,0.9636,0.022,0.007,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Atlantic coast (spring),49746,840,TL assumed.,3,2013-02-07T00:00:00Z,NA,2013-02-07T00:00:00Z,NA,NA,NA
24,Clupea harengus,11290,32,NA,49746,4,34,TL,NA,NA,3779,mixed,0.00939,NA,2.9794,0.94,0.039,0.012,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Atlantic coast (autumn),49746,840,TL assumed.,3,2013-02-07T00:00:00Z,NA,2013-02-07T00:00:00Z,NA,NA,NA
24,Clupea harengus,11292,32,NA,49746,8,33,TL,NA,NA,2126,mixed,0.0129,NA,2.856,0.9486,0.045,0.014,NA,NA,NA,NA,NA,NA,Type I linear regression,fresh,Atlantic coast (winter),49746,840,TL assumed.,3,2013-02-07T00:00:00Z,NA,2013-02-07T00:00:00Z,NA,NA,NA
24,Clupea harengus,135,32,43,56239,NA,NA,SL,NA,NA,100,Male,0.00268,0.00164,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,"UK waters, 1927",NA,826,"""One hundred adult male European herrings were taken from Orton 1927.""",1,2006-02-28T23:34:49Z,NA,2006-02-28T23:34:49Z,NA,NA,NA
24,Clupea harengus,38981,32,43,106276,6.25,39.75,TL,NA,NA,22081,Female,0.0036,NA,3.2448,0.9603,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / 1994-2009,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
24,Clupea harengus,38982,32,43,106276,6.25,39.75,TL,NA,NA,22027,Male,0.0035,NA,3.2585,0.9554,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / 1994-2009,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
24,Clupea harengus,38994,32,43,106276,4.75,31.75,TL,NA,NA,811,unsexed,0.0027,NA,3.338,0.9752,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (September) 1996-2006,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
24,Clupea harengus,38985,32,43,106276,7.25,39.75,TL,NA,NA,5749,unsexed,0.0029,NA,3.253,0.9886,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (February) 1996-2008,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
24,Clupea harengus,38995,32,43,106276,6.25,33.75,TL,NA,NA,4012,unsexed,0.003,NA,3.3231,0.9201,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (Quarter 4) 1996-2006,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
24,Clupea harengus,38992,32,43,106276,4.75,34.25,TL,NA,NA,8655,unsexed,0.0032,NA,3.3017,0.9869,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (July) 1996-2007,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
24,Clupea harengus,38991,32,43,106276,4.75,34.25,TL,NA,NA,11796,unsexed,0.0033,NA,3.2912,0.9861,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (Quarter 3) 1996-2007,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
24,Clupea harengus,38984,32,43,106276,4.75,34.75,TL,NA,NA,4409,unsexed,0.0036,NA,3.1839,0.9846,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (January) 1996-2008,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
24,Clupea harengus,38993,32,43,106276,6.75,32.75,TL,NA,NA,2330,unsexed,0.0037,NA,3.2582,0.9887,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (August) 1996-2007,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
24,Clupea harengus,38983,32,43,106276,4.75,39.25,TL,NA,NA,9854,unsexed,0.0038,NA,3.164,0.9858,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (Quarter 1) 1996-2008,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
24,Clupea harengus,38990,32,43,106276,4.75,31.25,TL,NA,NA,1514,unsexed,0.0038,NA,3.2383,0.9907,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / (June) 1996-2004,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
24,Clupea harengus,38980,32,43,106276,3.75,39.25,TL,NA,NA,27423,unsexed,0.0042,NA,3.1775,0.9767,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,fresh,North Sea / 1996-2008,NA,NA,NA,65,2016-12-19T00:00:00Z,NA,2016-12-19T00:00:00Z,NA,NA,NA
