ID,FAMILY,GENUS,SPECIES_NAME,A,B,CF,SGFGu,ABCfComplete
1093,Blenniidae,Petroscirtes,Petroscirtes fallax,0.0105,3.13,1,F,Yes
1095,Labridae,Thalassoma,Thalassoma hardwicke,0.0178,2.978,0.854700855,S,Yes
1096,Microdesmidae,Ptereleotris,Ptereleotris heteroptera,0.016,3,2,,Yes
1117,Serranidae,Acanthistius,Acanthistius pardalotus,0.0152,3.0063,1,,Yes
1118,Congridae,Conger,Conger wilsoni,0.0002,3.41,1,,Yes
1119,Tripterygiidae,Helcogramma,Helcogramma decurrens,0.0064,3.09,1,F,Yes
1120,Syngnathidae,Phycodurus,Phycodurus eques,0.0002,2.749,1,F,Yes
1121,Gobiidae,Favonigobius,Favonigobius lateralis,0.0152,3.18,0.832639467,G,Yes
1125,Chaetodontidae,Heniochus,Heniochus acuminatus,0.0271,3.061,1,S,Yes
1146,Pinguipedidae,Parapercis,Parapercis haackei,0.0068,3.157,1,G,Yes
1174,Pempherididae,Pempheris,Pempheris ornata,0.0119,3.026,1,G,Yes
1178,Callionymidae,,Callionymid spp.,0.014,2.709,1,F,Yes
1188,Labridae,,Labrid spp.,0.0134,2.939,1,F,Yes
1205,Fistulariidae,Fistularia,Fistularia commersonii,0.0006,3,1,S,Yes
1206,Labridae,Stethojulis,Stethojulis strigiventer,0.0191,2.876,1,S,Yes
1207,Microdesmidae,Ptereleotris,Ptereleotris monoptera,0.0167,2.863,1,Gu,Yes
1208,Mugilidae,Mugil,Mugil cephalus,0.0109,3.089,0.9090909,,Yes
1213,Pomacentridae,Chromis,Chromis weberi,0.0144,3.351,0.7980846,,Yes
1214,Blenniidae,Cirripectes,Cirripectes hutchinsi,0.0147,3.099,1,G,Yes
1228,Terapontidae,Pelates,Pelates octolineatus,0.0134,2.958,1,G,Yes
1229,Urolophidae,Urolophus,Urolophus spp.,0.0072,3.083,1,F,Yes
1250,Blenniidae,,Blenniid spp.,0.0105,3.13,1,F,Yes
1251,Gobiesocidae,,Gobiesocid spp.,0.0088,3.059,1,F,Yes
1252,Tripterygiidae,,Tripterygiid spp.,0.0066,3.1255,2,,Yes
1252,Tripterygiidae,,Tripterygiid spp.,0.0066,3.1255,2,,Yes
1257,Clinidae,Heteroclinus,Heteroclinus kuiteri,0.0168,2.775,1,G,Yes
1266,Tripterygiidae,Brachynectes,Brachynectes fasciatus,0.0064,3.09,1,F,Yes
1269,Labridae,Stethojulis,Stethojulis trilineata,0.0072,3.257,1,S,Yes
1270,Pomacentridae,Pomacentrus,Pomacentrus chrysurus,0.0264,3.083,0.95,S,Yes
1271,Caesionidae,Caesio,Caesio caerulaurea,0.02,2.991,0.884173298,S,Yes
1272,Pomacentridae,Abudefduf,Abudefduf sexfasciatus,0.0249,3.11,0.854993,,Yes
1274,Pomacentridae,Stegastes,Stegastes gascoynei,0.0275,2.973,1,G,Yes
1275,Aulostomidae,Aulostomus,Aulostomus chinensis,0.0002,3.514,1,S,Yes
1285,Urolophidae,Urolophus,Urolophus kapalensis,0.0073,3.0415,2,,Yes
1287,Labridae,Halichoeres,Halichoeres margaritaceus,0.0095,3.131,1,G,Yes
1309,Pomacentridae,Pomacentrus,Pomacentrus australis,0.037,2.63,1,,Yes
1316,Berycidae,Centroberyx,Centroberyx gerrardi,0.0077,3.325,0.939261114,F,Yes
1349,Monacanthidae,Paramonacanthus,Paramonacanthus otisensis,0.0557,2.474,1,,Yes
1356,Lamnidae,Carcharodon,Carcharodon carcharias,0.0077,3.15,1,S,Yes
1359,Carangidae,Decapterus,Decapterus muroadsi,0.01,3.015,1,G,Yes
1363,Monacanthidae,Eubalichthys,Eubalichthys cyanoura,0.0556,2.877,0.7757952,,Yes
1372,Muraenidae,Gymnothorax,Gymnothorax woodwardi,0.0004,3.324,1,,Yes
1373,Plotosidae,Plotosus,Plotosus lineatus,0.008,2.95,1,,Yes
1375,Gobiidae,Eviota,Eviota bimaculata,0.013,2.882,1,F,Yes
1377,Serranidae,Acanthistius,Acanthistius serratus,0.0152,3.0063,1,,Yes
1390,Labridae,Novaculichthys,Novaculichthys taeniourus,0.0134,2.939,1,F,Yes
1406,Parascylliidae,Parascyllium,Parascyllium spp.,0.0091,3,1,,Yes
1409,Balistidae,Abalistes,Abalistes stellatus,0.0603,2.692,0.952381,,Yes
1410,Pomacentridae,Abudefduf,Abudefduf bengalensis,0.0249,3.11,0.9009009,,Yes
1411,Pomacentridae,Abudefduf,Abudefduf sordidus,0.0249,3.11,0.9310987,,Yes
1413,Serranidae,Acanthistius,Acanthistius cinctus,0.0152,3.0063,1,,Yes
1415,Acanthuridae,,Acanthurid spp.,0.0426,2.8683,0.9149131,,Yes
1416,Acanthuridae,Acanthurus,Acanthurus blochii,0.0251,3.032,0.919399326,S,Yes
1417,Acanthuridae,Acanthurus,Acanthurus dussumieri,0.0426,2.8683,0.9149131,,Yes
1418,Acanthuridae,Acanthurus,Acanthurus lineatus,0.0251,3.03,0.81103,,Yes
1419,Acanthuridae,Acanthurus,Acanthurus mata,0.027,2.945,0.92936803,S,Yes
1420,Acanthuridae,Acanthurus,Acanthurus triostegus,0.0213,3.081,1,S,Yes
1422,Myliobatidae,Aetobatus,Aetobatus narinari,0.0008,3.34,1,F,Yes
1424,Monacanthidae,Aluterus,Aluterus scriptus,0.0022,3,1,,Yes
1425,Gobiidae,Amblygobius,Amblygobius phalaena,0.0184,2.834,1,S,Yes
1427,Pomacentridae,Amphiprion,Amphiprion clarkii,0.0316,2.93,0.932835821,G,Yes
1429,Pomacentridae,Amphiprion,Amphiprion ocellaris,0.0316,2.93,0.932835821,G,Yes
1430,Pomacentridae,Amphiprion,Amphiprion sandaracinos,0.0316,2.93,0.932835821,G,Yes
1431,Labridae,Anampses,Anampses elegans,0.0134,2.939,1,F,Yes
1432,Labridae,Anampses,Anampses meleagrides,0.0134,2.939,1,F,Yes
1433,Labridae,Anampses,Anampses neoguinaicus,0.0134,2.939,1,F,Yes
1435,Aplodactylidae,Aplodactylus,Aplodactylus etheridgii,0.0053,3.207,1,G,Yes
1436,Aplodactylidae,Aplodactylus,Aplodactylus lophodon,0.0053,3.207,1,G,Yes
1436,Aplodactylidae,Aplodactylus,Aplodactylus lophodon,0.0053,3.207,1,G,Yes
1438,Apogonidae,Apogon,Apogon doederleini,0.009,3.46,0.9416196,,Yes
1441,Apogonidae,Apogon,Apogon semiornatus,0.011,3.24,1,,Yes
1447,Tetraodontidae,Arothron,Arothron manilensis,0.0469,2.704,1,S,Yes
1448,Tetraodontidae,Arothron,Arothron stellatus,0.0947,2.664,1,S,Yes
1449,Arripidae,Arripis,Arripis trutta,0.0136,2.899,1,Gu,Yes
1450,Arripidae,Arripis,Arripis truttaceus,0.0136,2.899,1,Gu,Yes
1455,Scyliorhinidae,Asymbolus,Asymbolus vincenti,0.0027,3.0477,1,,Yes
1457,Carangidae,Atule,Atule mate,0.0166,2.949,0.935453695,S,Yes
1458,Kyphosidae,Atypichthys,Atypichthys latus,0.0526,2.818,0.893655,,Yes
1460,Scyliorhinidae,Aulohalaelurus,Aulohalaelurus labiosus,0.0017,3.145,1,F,Yes
1463,Balistidae,Balistapus,Balistapus undulatus,0.0281,2.875,1,F,Yes
1464,Balistidae,Balistoides,Balistoides viridescens,0.0244,3.018,1,S,Yes
1465,Labridae,Bodianus,Bodianus axillaris,0.0446,2.76,1,,Yes
1466,Labridae,Bodianus,Bodianus bilunulatus,0.0119,3.149,0.9610764,,Yes
1469,Scaridae,Bolbometopon,Bolbometopon muricatum,0.0134,2.939,1,F,Yes
1473,Tetraodontidae,Canthigaster,Canthigaster coronata,0.0323,2.953,1,G,Yes
1476,Carangidae,Caranx,Caranx ignobilis,0.0164,3.059,0.8605852,,Yes
1477,Carangidae,Caranx,Caranx sexfasciatus,0.0262,3.005,0.874,,Yes
1478,Carcharhinidae,Carcharhinus,Carcharhinus galapagensis,0.0136,3,1,S,Yes
1480,Carcharhinidae,Carcharhinus,Carcharhinus melanopterus,0.0003,3.649,1,S,Yes
1481,Carcharhinidae,Carcharhinus,Carcharhinus obscurus,0.0324,2.786,0.898472597,S,Yes
1485,Pomacanthidae,Centropyge,Centropyge tibicen,0.0492,2.795,1,S,Yes
1486,Serranidae,Cephalopholis,Cephalopholis argus,0.0093,3.181,1,S,Yes
1487,Serranidae,Cephalopholis,Cephalopholis miniata,0.0107,3.114,1,S,Yes
1488,Serranidae,Cephalopholis,Cephalopholis sonnerati,0.0145,3.058,1,S,Yes
1491,Scaridae,Cetoscarus,Cetoscarus bicolor,0.0134,2.939,1,F,Yes
1492,Chaetodontidae,Chaetodon,Chaetodon aureofasciatus,0.0318,2.984,1,G,Yes
1493,Chaetodontidae,Chaetodon,Chaetodon citrinellus,0.0353,2.834,1,S,Yes
1494,Chaetodontidae,Chaetodon,Chaetodon ephippium,0.0225,3.061,1,S,Yes
1495,Chaetodontidae,Chaetodon,Chaetodon lineolatus,0.0693,2.622,1,S,Yes
1496,Chaetodontidae,Chaetodon,Chaetodon lunula,0.0318,2.984,1,G,Yes
1497,Chaetodontidae,Chaetodon,Chaetodon lunulatus,0.0318,2.984,1,G,Yes
1498,Chaetodontidae,Chaetodon,Chaetodon melannotus,0.0267,3.049,1,S,Yes
1499,Chaetodontidae,Chaetodon,Chaetodon mertensii,0.0042,3.808,1,S,Yes
1500,Chaetodontidae,Chaetodon,Chaetodon meyeri,0.0318,2.984,1,G,Yes
1502,Chaetodontidae,Chaetodon,Chaetodon pelewensis,0.0385,2.872,1,S,Yes
1503,Chaetodontidae,Chaetodon,Chaetodon plebeius,0.0606,2.628,1,S,Yes
1505,Chaetodontidae,Chaetodon,Chaetodon speculum,0.0664,2.693,1,S,Yes
1506,Chaetodontidae,Chaetodon,Chaetodon tricinctus,0.0318,2.984,1,G,Yes
1507,Chaetodontidae,Chaetodon,Chaetodon trifascialis,0.0468,2.758,1,S,Yes
1508,Chaetodontidae,Chaetodon,Chaetodon trifasciatus,0.0311,2.976,1,S,Yes
1509,Pomacanthidae,Chaetodontoplus,Chaetodontoplus duboulayi,0.0344,2.968,1,F,Yes
1512,Labridae,Cheilinus,Cheilinus chlorourus,0.0293,2.849,1,S,Yes
1513,Labridae,Cheilio,Cheilio inermis,0.004,3.01,1,S,Yes
1514,Cheilodactylidae,Cheilodactylus,Cheilodactylus ephippium,0.016,2.989,1,G,Yes
1515,Cheilodactylidae,Cheilodactylus,Cheilodactylus gibbosus,0.016,2.989,1,G,Yes
1516,Cheilodactylidae,Cheilodactylus,Cheilodactylus vittatus,0.016,2.989,1,G,Yes
1518,Apogonidae,Cheilodipterus,Cheilodipterus quinquelineatus,0.0161,2.999,0.913242,,Yes
1519,Chaetodontidae,Chelmon,Chelmon marginalis,0.0091,3.208,1,G,Yes
1520,Scaridae,Chlorurus,Chlorurus sordidus,0.0243,2.969,1,S,Yes
1520,Scaridae,Chlorurus,Chlorurus sordidus,0.0243,2.969,1,S,Yes
1521,Labridae,Choerodon,Choerodon cyanodus,0.0145,3.125,1,G,Yes
1522,Labridae,Choerodon,Choerodon fasciatus,0.0145,3.125,1,G,Yes
1523,Labridae,Choerodon,Choerodon jordani,0.0145,3.125,1,G,Yes
1524,Labridae,Choerodon,Choerodon spp.,0.0145,3.125,1,G,Yes
1525,Serranidae,Chromileptes,Chromileptes altivelis,0.0962,2.4893,1,,Yes
1525,Serranidae,Chromileptes,Chromileptes altivelis,0.0962,2.4893,1,,Yes
1526,Pomacentridae,Chromis,Chromis atripectoralis,0.0179,3.291,0.8431703,,Yes
1527,Pomacentridae,Chromis,Chromis cyanea,0.022,3.001,0.990099,,Yes
1528,Pomacentridae,Chromis,Chromis viridis,0.0351,2.9,0.8445946,,Yes
1531,Pomacentridae,Chrysiptera,Chrysiptera notialis,0.0377,2.702,0.8710801,,Yes
1533,Labridae,Cirrhilabrus,Cirrhilabrus temminckii,0.0134,2.939,1,F,Yes
1533,Labridae,Cirrhilabrus,Cirrhilabrus temminckii,0.0134,2.939,1,F,Yes
1534,Cirrhitidae,Cirrhitichthys,Cirrhitichthys oxycephalus,0.0138,3.117,1,S,Yes
1536,Blenniidae,Cirripectes,Cirripectes alboapicalis,0.0147,3.099,1,G,Yes
1537,Blenniidae,Cirripectes,Cirripectes chelomatus,0.0147,3.099,1,S,Yes
1538,Clupeidae,,Clupeid spp.,0.0093,3,1,F,Yes
1539,Gobiesocidae,Cochleoceps,Cochleoceps orientalis,0.0088,3.059,1,F,Yes
1542,Chaetodontidae,Coradion,Coradion chrysozonus,0.0278,2.973,1,F,Yes
1544,Labridae,Coris,Coris aygula,0.0027,3.489,1,S,Yes
1545,Labridae,Coris,Coris bulbifrons,0.0124,2.946,1,,Yes
1546,Labridae,Coris,Coris gaimard,0.0124,2.946,1,,Yes
1547,Labridae,Coris,Coris pictoides,0.0124,2.946,1,,Yes
1549,Diodontidae,Cyclichthys,Cyclichthys orbicularis,0.254,2.38,1,F,Yes
1551,Cirrhitidae,Cyprinocirrhites,Cyprinocirrhites polyactis,0.0026,3.427,0.9090909,,Yes
1552,Callionymidae,Dactylopus,Dactylopus dactylopus,0.014,2.709,1,F,Yes
1553,Pomacentridae,Dascyllus,Dascyllus aruanus,0.0415,2.989,0.9302326,,Yes
1554,Pomacentridae,Dascyllus,Dascyllus reticulatus,0.0311,3.133,0.912408759,S,Yes
1555,Pomacentridae,Dascyllus,Dascyllus trimaculatus,0.0313,3.043,0.938086304,S,Yes
1557,Carangidae,Decapterus,Decapterus macarellus,0.0078,3.14,1,S,Yes
1559,Scorpaenidae,Dendrochirus,Dendrochirus brachypterus,0.0129,3.201,1,,Yes
1560,Scorpaenidae,Dendrochirus,Dendrochirus zebra,0.0129,3.201,1,G,Yes
1563,Gobiesocidae,Diademichthys,Diademichthys lineatus,0.0088,3.059,1,F,Yes
1564,Haemulidae,Diagramma,Diagramma labiosum,0.0144,2.988,0.978,,Yes
1564,Haemulidae,Diagramma,Diagramma labiosum,0.0144,2.988,0.978,,Yes
1565,Diodontidae,Diodon,Diodon holocanthus,0.0219,3,1,S,Yes
1566,Diodontidae,Diodon,Diodon hystrix,0.532,2.276,1,S,Yes
1567,Diodontidae,Diodon,Diodon liturosus,0.0219,3,1,G,Yes
1568,Serranidae,Diploprion,Diploprion bifasciatum,0.0089,3.278,1,S,Yes
1571,Muraenidae,Echidna,Echidna nebulosa,0.0007,3.218,1,F,Yes
1575,Blenniidae,Ecsenius,Ecsenius bicolor,0.0239,2.583,0.9587728,,Yes
1579,Labridae,Epibulus,Epibulus insidiator,0.0161,3.081,0.956022945,S,Yes
1580,Serranidae,Epinephelus,Epinephelus areolatus,0.0114,3.048,0.9784736,,Yes
1582,Serranidae,Epinephelus,Epinephelus corallicola,0.0138,3.041,1,G,Yes
1583,Serranidae,Epinephelus,Epinephelus daemelii,0.0228,3.021,0.8019246,,Yes
1584,Serranidae,Epinephelus,Epinephelus fasciatus,0.0138,3.041,1,S,Yes
1584,Serranidae,Epinephelus,Epinephelus fasciatus,0.0138,3.041,1,S,Yes
1585,Serranidae,Epinephelus,Epinephelus spp.,0.0138,3.041,1,G,Yes
1586,Monacanthidae,Eubalichthys,Eubalichthys caeruleoguttatus,0.0556,2.877,0.7757952,,Yes
1587,Orectolobidae,Eucrossorhinus,Eucrossorhinus dasypogon,0.0017,3.145,1,Gu,Yes
1590,Fistulariidae,Fistularia,Fistularia petimba,0.0003,3.158,0.818330606,S,Yes
1591,Chaetodontidae,Forcipiger,Forcipiger flavissimus,0.021,3,0.812347685,S,Yes
1595,Kyphosidae,Girella,Girella cyanea,0.0163,3.022,0.960614793,G,Yes
1596,Carangidae,Gnathanodon,Gnathanodon speciosus,0.0199,2.995,0.859845228,S,Yes
1600,Labridae,Gomphosus,Gomphosus varius,0.0244,2.703,0.900900901,S,Yes
1602,Serranidae,Grammistes,Grammistes sexlineatus,0.0222,2.884,1,,Yes
1604,Tetrarogidae,Gymnapistes,Gymnapistes marmoratus,0.02445,3,1,Gu,Yes
1606,Muraenidae,Gymnothorax,Gymnothorax eurostus,0.0004,3.254,1,G,Yes
1607,Muraenidae,Gymnothorax,Gymnothorax favagineus,0.0004,3.254,1,G,Yes
1608,Muraenidae,Gymnothorax,Gymnothorax flavimarginatus,0.0004,3.35,1,S,Yes
1609,Muraenidae,Gymnothorax,Gymnothorax undulatus,0.0016,3,1,S,Yes
1613,Labridae,Halichoeres,Halichoeres brownfieldi,0.0095,3.131,1,G,Yes
1613,Labridae,Halichoeres,Halichoeres brownfieldi,0.0095,3.131,1,G,Yes
1614,Labridae,Halichoeres,Halichoeres chrysus,0.0095,3.131,1,G,Yes
1615,Labridae,Halichoeres,Halichoeres hortulanus,0.0119,3.064,1,S,Yes
1616,Labridae,Halichoeres,Halichoeres marginatus,0.0053,3.414,1,S,Yes
1617,Labridae,Halichoeres,Halichoeres trimaculatus,0.0275,2.736,1,S,Yes
1623,Labridae,Hemigymnus,Hemigymnus fasciatus,0.0242,2.923,1,G,Yes
1624,Labridae,Hemigymnus,Hemigymnus melapterus,0.0242,2.923,1,S,Yes
1625,Chaetodontidae,Heniochus,Heniochus diphreutes,0.022,3.125,1,G,Yes
1629,Heterodontidae,Heterodontus,Heterodontus portusjacksoni egg,,,,,No
1631,Syngnathidae,Hippocampus,Hippocampus angustus,0.004,2.949,1,G,Yes
1637,Clupeidae,Hyperlophus,Hyperlophus vittatus,0.0124,3.005,0.923,,Yes
1639,Serranidae,Hypoplectrodes,Hypoplectrodes wilsoni,0.0152,3.0063,1,,Yes
1645,Kyphosidae,Kyphosus,Kyphosus bigibbus,0.0256626,3.055,0.9587728,,Yes
1646,Kyphosidae,Kyphosus,Kyphosus cinerascens,0.02,3.037,0.9191176,,Yes
1649,Kyphosidae,Kyphosus,Kyphosus vaigiensis,0.02,3.037,0.933706816,S,Yes
1650,Pseudochromidae,Labracinus,Labracinus lineatus,0.0167,2.863,1,F,Yes
1651,Labridae,Labrichthys,Labrichthys unilineatus,0.0134,2.939,1,F,Yes
1652,Labridae,Labroides,Labroides bicolor,0.0059,3.231,1,G,Yes
1653,Ostraciidae,Lactoria,Lactoria diaphana,0.0275,2.709,1,G,Yes
1654,Ostraciidae,Lactoria,Lactoria fornasini,0.0275,2.709,1,G,Yes
1658,Lethrinidae,Lethrinus,Lethrinus atkinsoni,0.0178,3.057,0.944287063,S,Yes
1659,Lethrinidae,Lethrinus,Lethrinus microdon,0.0294,2.851,0.9276438,,Yes
1660,Lethrinidae,Lethrinus,Lethrinus miniatus,0.0066,3.277,0.956480153,S,Yes
1661,Lethrinidae,Lethrinus,Lethrinus nebulosus,0.0187,2.996,0.931966449,S,Yes
1662,Lethrinidae,Lethrinus,Lethrinus variegatus,0.0179,2.995,0.877,,Yes
1667,Lutjanidae,Lutjanus,Lutjanus carponotatus,0.0211,2.974,0.9624639,,Yes
1668,Lutjanidae,Lutjanus,Lutjanus fulviflamma,0.0205,2.96,0.967118,,Yes
1669,Lutjanidae,Lutjanus,Lutjanus kasmira,0.0084,3.247,0.9689922,,Yes
1671,Lutjanidae,Lutjanus,Lutjanus quinquelineatus,0.0146,3.1,0.9345794,,Yes
1672,Lutjanidae,Lutjanus,Lutjanus sebae,0.0092,3.208,0.9587728,,Yes
1673,Lutjanidae,Lutjanus,Lutjanus vitta,0.0125,3.075,0.929,,Yes
1674,Labridae,Macropharyngodon,Macropharyngodon meleagris,0.0134,2.939,1,F,Yes
1675,Labridae,Macropharyngodon,Macropharyngodon ornatus,0.0134,2.939,1,F,Yes
1676,Malacanthidae,Malacanthus,Malacanthus brevirostris,0.0206,2.692,1,G,Yes
1677,Blenniidae,Meiacanthus,Meiacanthus grammistes,0.0105,3.13,1,F,Yes
1678,Balistidae,Melichthys,Melichthys niger,0.0281,2.875,1,F,Yes
1679,Balistidae,Melichthys,Melichthys vidua,0.0281,2.875,1,F,Yes
1680,Monacanthidae,Meuschenia,Meuschenia spp.,0.0556,2.877,0.853242321,G,Yes
1682,Lethrinidae,Monotaxis,Monotaxis grandoculis,0.023,3.022,0.9082652,,Yes
1685,Holocentridae,Myripristis,Myripristis kuntee,0.0099,3.468,0.878,,Yes
1686,Holocentridae,Myripristis,Myripristis murdjan,0.0193,3.034,1,S,Yes
1687,Acanthuridae,Naso,Naso brevirostris,0.0107,3.243,1,S,Yes
1689,Cheilodactylidae,Nemadactylus,Nemadactylus douglasii,0.0111,2.997,1,G,Yes
1689,Cheilodactylidae,Nemadactylus,Nemadactylus douglasii,0.0111,2.997,1,G,Yes
1691,Pomacentridae,Neoglyphidodon,Neoglyphidodon melas,0.0178,3.182,0.836,G,Yes
1692,Pomacentridae,Neoglyphidodon,Neoglyphidodon nigroris,0.0178,3.182,0.836,S,Yes
1693,Pomacentridae,Neoglyphidodon,Neoglyphidodon polyacanthus,0.0254,3.054,0.905,S,Yes
1694,Holocentridae,Neoniphon,Neoniphon sammara,0.0049,3.379,1,S,Yes
1702,Blenniidae,Omobranchus,Omobranchus spp.,0.0105,3.13,1,F,Yes
1704,Clinidae,Ophiclinus,Ophiclinus gracilis,0.0139,2.846,1,,Yes
1705,Clinidae,Ophiclinus,Ophiclinus ningulus,0.0139,2.846,1,F,Yes
1709,Apogonidae,Apogon,Apogon flavus,0.017,2.95,1,,Yes
1710,Apogonidae,Apogon,Apogon norfolcensis,0.0102,3.277,0.936329588,S,Yes
1711,Ostraciidae,Ostracion,Ostracion meleagris,0.101,2.588,1,G,Yes
1712,Monacanthidae,Oxymonacanthus,Oxymonacanthus longirostris,0.0256,2.7,1,F,Yes
1713,Sparidae,Pagrus,Pagrus auratus,0.0199,3,0.877192982,G,Yes
1713,Sparidae,Pagrus,Pagrus auratus,0.0199,3,0.877192982,G,Yes
1713,Sparidae,Pagrus,Pagrus auratus,0.0199,3,0.877192982,G,Yes
1717,Cirrhitidae,Paracirrhites,Paracirrhites arcatus,0.0138,3.117,1,F,Yes
1718,Cirrhitidae,Paracirrhites,Paracirrhites forsteri,0.0138,3.117,1,F,Yes
1719,Pinguipedidae,Parapercis,Parapercis clathrata,0.0068,3.157,1,G,Yes
1720,Pinguipedidae,Parapercis,Parapercis multiplicata,0.0068,3.157,1,G,Yes
1724,Pomacentridae,Parma,Parma bicolor,0.0179,3.126,1,,Yes
1725,Mullidae,Parupeneus,Parupeneus barberinoides,0.0192,3.022,0.873,,Yes
1727,Mullidae,Parupeneus,Parupeneus ciliatus,0.0122,3.188,0.933,S,Yes
1727,Mullidae,Parupeneus,Parupeneus ciliatus,0.0122,3.188,0.933,S,Yes
1728,Mullidae,Parupeneus,Parupeneus cyclostomus,0.0114,3.211,0.772200772,G,Yes
1729,Mullidae,Parupeneus,Parupeneus indicus,0.0142,3.114,0.887,,Yes
1730,Mullidae,Parupeneus,Parupeneus multifasciatus,0.0114,3.211,0.772200772,S,Yes
1731,Mullidae,Parupeneus,Parupeneus spilurus,0.0192,3.022,0.887,S,Yes
1731,Mullidae,Parupeneus,Parupeneus spilurus,0.0192,3.022,0.887,S,Yes
1732,Dasyatidae,Pastinachus,Pastinachus sephen,0.0739,2.81,2,,Yes
1736,Terapontidae,Pelates,Pelates quadrilineatus,0.0134,2.958,1,S,Yes
1737,Pempherididae,Pempheris,Pempheris analis,0.0119,3.026,1,G,Yes
1738,Pempherididae,Pempheris,Pempheris schwenkii,0.0119,3.026,1,G,Yes
1740,Blenniidae,Petroscirtes,Petroscirtes mitratus,0.0105,3.13,1,F,Yes
1741,Blenniidae,Petroscirtes,Petroscirtes spp.,0.0105,3.13,1,F,Yes
1743,Ephippidae,Platax,Platax batavianus,0.0425,2.975,1,G,Yes
1744,Ephippidae,Platax,Platax orbicularis,0.0425,2.975,1,S,Yes
1745,Ephippidae,Platax,Platax pinnatus,0.0425,2.975,1,G,Yes
1746,Ephippidae,Platax,Platax teira,0.0425,2.975,1,G,Yes
1749,Haemulidae,Plectorhinchus,Plectorhinchus chaetodonoides,0.0173,3.04,0.9746589,,Yes
1750,Haemulidae,Plectorhinchus,Plectorhinchus gibbosus,0.0396,2.761,1,,Yes
1751,Haemulidae,Plectorhinchus,Plectorhinchus picus,0.0115,3.089,0.9746589,,Yes
1751,Haemulidae,Plectorhinchus,Plectorhinchus picus,0.0115,3.089,0.9746589,,Yes
1752,Haemulidae,Plectorhinchus,Plectorhinchus polytaenia,0.0173,3.04,1,,Yes
1753,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon dickii,0.0612,2.635,1,G,Yes
1754,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon johnstonianus,0.0612,2.635,1,S,Yes
1755,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon lacrymatus,0.0612,2.635,1,G,Yes
1756,Serranidae,Plectropomus,Plectropomus leopardus,0.0118,3.06,0.969743988,S,Yes
1757,Serranidae,Plectropomus,Plectropomus maculatus,0.0148,3.0187,1,,Yes
1758,Pomacanthidae,Pomacanthus,Pomacanthus imperator,0.0344,2.968,1,G,Yes
1759,Pomacanthidae,Pomacanthus,Pomacanthus semicirculatus,0.0344,2.968,1,G,Yes
1760,Pomacentridae,,Pomacentrid spp.,0.037,2.63,1,,Yes
1761,Pomacentridae,Pomacentrus,Pomacentrus moluccensis,0.0703,2.646,0.954198473,S,Yes
1763,Priacanthidae,Priacanthus,Priacanthus hamrur,0.03,2.801,1,,Yes
1764,Gobiidae,Priolepis,Priolepis cincta,0.024,2.719,1,S,Yes
1766,Acanthuridae,Prionurus,Prionurus maculatus,0.198,2.504,0.868,,Yes
1767,Serranidae,Pseudanthias,Pseudanthias rubrizonatus,0.0137,3.149,0.8912656,,Yes
1768,Balistidae,Pseudobalistes,Pseudobalistes fuscus,0.0726,2.76,1,S,Yes
1769,Labridae,Pseudocheilinus,Pseudocheilinus hexataenia,0.0134,2.939,1,F,Yes
1774,Apogonidae,Rhabdamia,Rhabdamia gracilis,0.0072,3.371,1,,Yes
1775,Balistidae,Rhinecanthus,Rhinecanthus aculeatus,0.0281,2.875,1,F,Yes
1776,Balistidae,Rhinecanthus,Rhinecanthus rectangulus,0.0281,2.875,1,F,Yes
1778,Antennariidae,Rhycherus,Rhycherus filamentosus,0.0189375,3.0385,1,Gu,Yes
1780,Blenniidae,Salarias,Salarias fasciatus,0.0138,2.98,0.940733772,S,Yes
1781,Holocentridae,Sargocentron,Sargocentron diadema,0.0251,2.955,1,,Yes
1782,Holocentridae,Sargocentron,Sargocentron rubrum,0.188,2.294,0.908,S,Yes
1784,Synodontidae,Saurida,Saurida gracilis,0.0062,3.178,0.90009,,Yes
1785,Scaridae,Scarus,Scarus dimidiatus,0.0186,3.0455,1,,Yes
1786,Scaridae,Scarus,Scarus frenatus,0.032,3.06,0.88028169,S,Yes
1787,Scaridae,Scarus,Scarus longipinnis,0.0186,3.0455,1,,Yes
1789,Scaridae,Scarus,Scarus rivulatus,0.0175,3.074,1,S,Yes
1792,Scaridae,Scarus,Scarus spp.,0.0186,3.0455,1,,Yes
1793,Nemipteridae,Scolopsis,Scolopsis bilineata,0.0138,3.174,0.909090909,S,Yes
1793,Nemipteridae,Scolopsis,Scolopsis bilineata,0.0138,3.174,0.909090909,S,Yes
1795,Scorpaenidae,Scorpaena,Scorpaena cookii,0.0155,3.298,1,G,Yes
1796,Scorpaenidae,Scorpaena,Scorpaena sumptuosa,0.0155,3.298,1,G,Yes
1801,Siganidae,Siganus,Siganus lineatus,0.0219,2.998,0.960614793,S,Yes
1803,Siganidae,Siganus,Siganus punctatus,0.0095,3.276,0.834724541,S,Yes
1804,Siganidae,Siganus,Siganus spinus,0.015,3.093,0.94,,Yes
1805,Siganidae,Siganus,Siganus virgatus,0.0104,3.272,1,,Yes
1810,Clupeidae,Spratelloides,Spratelloides robustus,0.0093,3,1,F,Yes
